timestamp,true_price,estimated_price,moneyness,time_to_maturity
2021.07.06.0,10.541855,17.105927,2.2537007,7.0
2021.05.03.0,90.0,65.14946,1.4858415,0.0
2021.07.06.0,207.0,230.64427,0.5366409,0.0
2021.02.023.0,36.5,39.40648,-1.4922316,1.0
2021.07.06.0,24.0,23.276306,-1.5873387,23.0
2021.07.027.0,695.58234,661.5041,0.19334161,0.0
2021.010.022.0,55.736374,42.26506,1.6416385,2.0
2021.010.022.0,86.170845,72.722145,1.2818986,20.0
2021.011.012.0,3.0,6.574356,1.6685523,0.0
2021.05.03.0,12.016632,9.269791,2.340594,4.0
2021.07.06.0,11.674316,16.075134,2.1872122,6.0
2021.09.030.0,8.5,7.4873047,-2.1505263,0.0
2021.09.07.0,0.19999695,2.5850983,-3.1599824,1.0
2021.07.027.0,49.42639,31.646866,1.3980206,119.000015
2021.011.012.0,13.06749,21.217117,2.1928043,5.0
2021.07.06.0,658.99994,732.1447,0.3219216,0.0
2021.05.024.0,9.977768,4.6436768,2.529142,205.0
2021.02.023.0,457.79742,411.7138,0.71330965,0.0
2021.07.027.0,36.0,50.764435,1.8171835,0.0
2021.09.030.0,134.6793,89.6719,0.98975146,23.0
2021.09.07.0,42.0,62.59202,-1.1989267,277.0
2021.010.022.0,96.0,130.09763,-1.332459,0.0
2021.01.022.0,61.65232,52.967194,1.5344951,27.0
2021.011.012.0,84.0,117.17033,-0.9068837,723.0
2021.04.09.0,543.7867,521.2863,0.5670148,0.0
2021.05.03.0,2.5,7.2538605,-2.256007,71.0
2021.03.017.0,146.0,242.10368,-0.6827471,0.0
2021.011.012.0,27.495468,22.885193,1.6559832,82.0
2021.07.06.0,257.0,286.15414,0.3584993,0.0
2021.06.015.0,18.0,45.273666,1.6536018,0.0
2021.010.022.0,363.30994,346.23724,0.9086242,15.0
2021.08.017.0,84.79256,136.5293,-0.67032766,0.0
2021.07.027.0,37.0,35.559082,-1.7356327,3.0
2021.010.022.0,471.88165,486.81512,0.4828776,0.0
2021.02.023.0,26.40274,19.827988,1.6382843,315.0
2021.09.030.0,214.65369,172.62698,0.8762815,2.0
2021.09.030.0,463.44452,406.13,-0.008745551,0.0
2021.07.027.0,191.05038,186.70358,1.2298694,2.0
2021.08.017.0,4.399994,6.0363007,-2.2451484,5.0
2021.012.024.0,30.0,24.857635,-1.7412436,0.0
2021.07.06.0,38.42639,40.792953,1.9985567,0.0
2021.07.027.0,305.95468,272.13824,0.43547392,7.0
2021.07.027.0,421.0,394.30408,0.5904224,0.0
2021.012.024.0,10.638718,7.1766815,2.4442387,678.0
2021.010.022.0,187.61475,180.91463,1.2187577,4.0
2021.08.017.0,224.80904,378.01147,-0.4682529,0.0
2021.01.022.0,15.8463745,18.69896,2.3885448,341.0
2021.05.03.0,44.8022,34.607407,1.8036177,208.0
2021.011.012.0,25.924072,24.790833,1.6928828,101.0
2021.02.023.0,60.144676,56.118973,1.5902402,8.0
2021.08.017.0,458.97852,426.86737,0.008544445,8.0
2021.09.030.0,28.0,19.3889,-1.9263856,32.0
2021.010.022.0,218.0,251.23865,-0.9458921,0.0
2021.09.030.0,95.0,112.42378,-1.2135587,17.0
2021.08.017.0,69.00001,97.869514,-1.4632952,2.0
2021.011.012.0,1.8799133,6.8784485,2.9159517,2.0
2021.07.06.0,319.54514,345.43625,0.96172494,0.0
2021.02.023.0,786.08417,687.9779,0.29513943,1.0
2021.05.024.0,109.586525,108.62661,1.5002773,8.0
2021.09.07.0,790.0,753.903,-0.07328141,0.0
2021.07.06.0,13.46907,10.881607,2.0310361,197.0
2021.08.017.0,58.000008,126.83744,-1.0705473,22.0
2021.012.03.0,282.6293,288.54373,0.7669573,1.0
2021.03.017.0,47.53769,50.10579,1.9005568,0.0
2021.03.017.0,129.15358,115.72597,1.1640786,6.0
2021.09.07.0,10.5,11.876785,-2.1016073,0.0
2021.05.03.0,8.300003,24.740677,-1.4053159,1179.0
2021.010.022.0,1.1000061,2.1049805,-2.6769636,0.0
2021.09.07.0,637.0,622.3054,0.35383677,0.0
2021.011.012.0,233.0,234.21115,-0.608768,2.0
2021.08.017.0,268.0,398.69434,-0.30031943,4.0
2021.02.023.0,154.12419,102.44008,1.0122749,4.0
2021.08.017.0,51.098373,29.036911,1.6686163,142.0
2021.09.030.0,5.100006,6.33226,-2.254917,0.0
2021.010.022.0,245.39511,198.5028,0.14233541,967.0
2021.012.03.0,221.0,194.98634,-0.7265625,3.0
2021.03.017.0,59.89553,60.27056,1.5524067,23.0
2021.09.030.0,83.36653,73.560165,1.4970495,42.0
2021.012.024.0,37.638077,40.13498,1.7596363,0.0
2021.08.017.0,42.0,52.180626,-1.6960626,2.0
2021.01.022.0,266.15805,241.55649,1.0929604,0.0
2021.07.06.0,103.18654,108.22433,1.3202603,1.0
2021.06.015.0,38.0,78.67715,1.1828171,0.0
2021.05.03.0,16.693619,8.971329,2.0914154,719.0
2021.011.012.0,205.0,222.30203,-0.8076012,14.0
2021.05.024.0,222.44196,194.02197,0.7816671,5.0
2021.08.017.0,2.0,4.7511597,-2.536455,0.0
2021.09.030.0,297.0,291.51575,0.5650594,0.0
2021.09.07.0,127.0,187.69087,1.1756241,0.0
2021.02.023.0,245.62955,233.91872,1.1347106,0.0
2021.05.03.0,24.866745,14.792862,1.9090134,428.0
2021.012.03.0,4.3876343,9.602646,2.7829711,10.0
2021.02.023.0,98.0,90.43073,0.82655185,0.0
2021.012.024.0,234.31326,264.42334,1.0785556,347.0
2021.01.022.0,76.0,27.485718,1.1656001,0.0
2021.09.030.0,702.72797,667.2809,0.24024701,0.0
2021.09.07.0,69.32588,60.43071,1.4059777,63.0
2021.05.024.0,14.173599,17.815292,2.2995906,11.0
2021.012.03.0,84.39418,89.67625,1.6055088,2.0
2021.06.015.0,5.100006,7.9082184,-2.1858468,1.0
2021.04.09.0,103.0,121.63031,-1.2414834,0.0
2021.07.06.0,22.0,29.999481,1.4556453,0.0
2021.08.017.0,195.31447,193.14258,1.0844421,8.0
2021.07.06.0,1.800003,6.538788,-2.3195221,1.0
2021.011.012.0,855.0,779.1841,0.08366668,0.0
2021.05.024.0,163.05089,158.81969,1.2086613,4.0
2021.012.03.0,4.0,21.063171,2.7730677,0.0
2021.09.07.0,3.3546448,10.502975,2.8406615,4.0
2021.09.07.0,273.45438,260.42603,1.0981928,0.0
2021.09.030.0,62.329437,45.605423,1.5006889,101.0
2021.01.022.0,350.0,385.04346,-0.6844497,3.0
2021.010.022.0,122.0,129.94203,0.9931276,0.0
2021.09.07.0,5.6662903,6.47554,2.3184307,662.0
2021.011.012.0,420.0,405.47244,-0.5613711,0.0
2021.09.030.0,423.39832,417.2287,0.66316843,0.0
2021.08.017.0,332.0,235.41364,0.28591263,0.0
2021.05.03.0,747.0971,625.2749,0.3954674,0.0
2021.02.023.0,163.0,185.19394,-0.8310559,5.0
2021.07.06.0,37.119278,40.62436,2.023495,0.0
2021.010.022.0,284.50763,227.00282,-0.11379647,0.0
2021.07.06.0,65.99999,60.22039,-1.485481,0.0
2021.02.023.0,161.34282,164.24834,1.4049476,9.0
2021.06.015.0,152.80765,183.31729,1.3497878,0.0
2021.012.03.0,119.62102,132.2226,1.37198,0.0
2021.08.017.0,16.5,16.914032,-1.9400713,0.0
2021.011.012.0,336.0,342.5111,-0.34077907,11.0
2021.08.017.0,31.5,28.526245,-1.6941197,0.0
2021.01.022.0,556.0,500.76117,0.5730252,0.0
2021.03.017.0,172.0,227.18698,-0.9845097,0.0
2021.05.024.0,192.71411,150.73866,0.6166005,1531.0
2021.01.022.0,243.98805,209.99002,1.0152501,12.0
2021.09.07.0,89.0,92.94167,-0.24615407,6151.0
2021.07.06.0,466.0,518.21356,0.45925426,0.0
2021.03.017.0,151.60458,163.39056,1.3609445,0.0
2021.05.03.0,824.0,685.5318,0.28136384,0.0
2021.08.017.0,280.0,366.9472,-0.7086389,5.0
2021.06.015.0,15.859039,25.822845,2.1664104,0.0
2021.010.022.0,262.0,264.34744,0.46330726,0.0
2021.02.023.0,494.6186,479.40186,0.3960502,5.0
2021.05.03.0,74.84478,77.88284,1.8134753,3.0
2021.05.03.0,160.26361,159.22615,1.3182076,0.0
2021.010.022.0,32.05124,23.97136,1.5209423,266.0
2021.012.024.0,36.5,29.271866,-1.4932387,0.0
2021.010.022.0,353.0,373.72052,-0.6864412,0.0
2021.05.03.0,307.0,263.11353,0.9722998,0.0
2021.08.017.0,103.64546,95.64821,1.5871285,12.0
2021.08.017.0,292.73267,231.33623,0.60642815,0.0
2021.05.03.0,441.0,289.18127,0.29836655,0.0
2021.07.027.0,366.12473,346.00934,0.89145154,0.0
2021.03.017.0,316.0,318.76923,0.044542074,0.0
2021.03.017.0,160.0,210.10944,-0.8637266,3.0
2021.04.09.0,178.0,217.982,-1.0495646,0.0
2021.012.03.0,4.0356903,7.009506,2.6532633,8.0
2021.011.012.0,129.08997,122.50318,1.052893,2.0
2021.04.09.0,331.0,378.625,0.6677418,0.0
2021.011.012.0,2.0123749,5.7075043,2.7969916,1.0
2021.03.017.0,646.4824,565.4488,0.06825328,1.0
2021.07.06.0,816.0,719.61005,-0.008919954,6.0
2021.01.022.0,595.0,605.3588,-0.1874553,12.0
2021.09.030.0,23.5,22.260971,-1.771173,1.0
2021.05.03.0,13.0,38.397675,-1.2479336,2063.0
2021.05.03.0,19.932129,24.273422,2.308511,47.0
2021.09.07.0,127.0,131.05899,-0.009314656,3973.0
2021.02.023.0,248.98724,201.68607,0.6094978,238.0
2021.03.017.0,177.17715,183.58632,1.2524005,5.0
2021.08.017.0,2.0,5.724182,-2.5616004,0.0
2021.012.024.0,1.0,3.9241028,-2.6885412,0.0
2021.011.012.0,18.5,30.35698,-1.6001155,274.0
2021.09.030.0,335.96857,297.37415,0.53943515,5.0
2021.07.027.0,675.0,720.5307,-0.090310454,20.0
2021.05.024.0,199.0,216.5836,-1.0544603,0.0
2021.08.017.0,355.0,468.32947,-0.37411427,15.0
2021.05.03.0,215.0,135.92868,0.87990916,0.0
2021.010.022.0,217.33885,158.9009,0.26536143,2904.0
2021.07.06.0,107.34009,115.35837,1.2462987,1.0
2021.06.015.0,886.4102,779.4992,-0.10377109,0.0
2021.03.017.0,820.0,784.2795,-0.054970384,0.0
2021.011.012.0,219.0,243.63528,0.18244994,0.0
2021.04.09.0,22.5,18.363373,-1.7222307,0.0
2021.02.023.0,181.2216,164.74178,1.1202102,7.0
2021.012.024.0,1.199997,4.362137,-2.7956388,0.0
2021.07.027.0,193.99767,184.64246,0.44315934,1416.0
2021.012.03.0,3.399994,2.732071,-2.1445487,607.0
2021.04.09.0,185.7222,197.81815,1.1459222,2.0
2021.09.030.0,70.7947,26.625809,1.0323865,1496.0
2021.05.024.0,105.4155,62.628784,1.0142441,1404.0
2021.07.027.0,116.0,154.1268,-0.78974175,12.999985
2021.06.015.0,510.0,595.4269,0.35939002,0.0
2021.012.024.0,9.157425,9.368286,2.704171,20.0
2021.012.024.0,70.80616,94.3857,1.2621871,1.0
2021.06.015.0,730.0,781.93146,0.07664406,0.0
2021.012.03.0,6.7512054,8.398148,2.1406288,156.0
2021.06.015.0,30.761002,49.713562,1.5150343,70.0
2021.02.023.0,291.0,290.7062,0.4430374,0.0
2021.08.017.0,105.60036,52.10594,1.1746371,269.0
2021.03.017.0,70.0,46.46872,1.1893077,0.0
2021.06.015.0,32.0,25.168503,-1.6931968,0.0
2021.09.030.0,5.199997,6.005661,-2.4172776,0.0
2021.07.06.0,15.0,14.798233,-1.7811515,4.0
2021.08.017.0,503.8401,416.38824,0.087900996,1.0
2021.07.06.0,2.600006,6.351959,-2.3807275,1.0
2021.05.024.0,573.4492,509.37366,-0.100761175,0.0
2021.06.015.0,47.150436,72.23056,1.2403785,517.0
2021.09.07.0,401.55823,372.7948,0.8171825,1.0
2021.09.07.0,50.0,54.27784,-1.4354503,0.0
2021.09.07.0,0.5,4.469223,-2.8445737,0.0
2021.08.017.0,2.0,4.9203796,-2.5007102,0.0
2021.010.022.0,131.87169,100.99037,1.0135134,59.0
2021.09.07.0,52.9433,28.209152,0.94090366,4803.0005
2021.09.07.0,173.0,208.55928,-0.79182696,23.0
2021.07.027.0,315.0,373.06268,-0.23256636,24.0
2021.02.023.0,189.0,176.79736,-0.49438405,3365.0
2021.012.03.0,0.19999695,2.663559,-3.2968652,0.0
2021.05.03.0,621.99994,500.76172,0.35217857,0.0
2021.012.03.0,78.948814,78.84408,1.6977264,16.0
2021.05.024.0,795.5219,700.76056,0.28421772,1.0
2021.011.012.0,442.0,466.8761,0.38862157,0.0
2021.05.03.0,8.874252,11.593826,2.4919777,6.0
2021.03.017.0,44.404358,27.713074,1.5208119,106.0
2021.05.024.0,39.0,23.051514,-1.7435215,0.0
2021.011.012.0,1.9232025,5.598877,2.934895,64.0
2021.09.030.0,0.69999695,3.2235413,-2.934981,0.0
2021.03.017.0,15.0,32.991776,-1.4866016,450.0
2021.012.03.0,513.0,549.45544,0.46868086,0.0
2021.06.015.0,392.0,498.8261,0.22089863,0.0
2021.06.015.0,390.0,378.55005,-0.59685016,1.0
2021.011.012.0,1.7582703,8.824005,3.065704,0.0
2021.07.027.0,371.0,359.23352,0.6758578,0.0
2021.09.07.0,0.1000061,3.5866547,-3.1683438,0.0
2021.08.017.0,138.0,251.59964,-0.668386,12.999985
2021.010.022.0,303.0,357.01154,-0.59534,1.0
2021.012.024.0,13.863754,10.649277,2.2243366,401.0
2021.012.03.0,109.51865,94.16383,0.4933473,3564.0
2021.09.07.0,31.908676,18.039413,1.2355448,2264.0
2021.05.024.0,672.95105,647.5986,0.17252958,5.0
2021.01.022.0,576.3289,476.64276,0.580312,0.0
2021.010.022.0,15.888657,12.125778,2.029057,416.0
2021.011.012.0,1.6258087,4.2239227,3.0895014,403.0
2021.07.06.0,298.20245,320.17358,0.8753682,8.0
2021.011.012.0,453.0,402.84277,-0.17500639,9.0
2021.03.017.0,165.94064,144.8537,0.98344076,0.0
2021.012.03.0,20.5,12.203125,-1.944052,0.0
2021.05.03.0,14.924377,8.284088,2.126472,269.0
2021.010.022.0,132.0,171.97333,-0.83927774,195.0
2021.09.07.0,54.999992,27.40033,1.0008177,0.0
2021.012.03.0,326.07468,325.90494,0.68590724,10.0
2021.011.012.0,10.453491,19.460724,2.4892895,54.0
2021.011.012.0,1.0,3.1421967,-2.938152,0.0
2021.06.015.0,3.0,7.061386,-2.3855817,0.0
2021.07.027.0,46.0,61.87937,-1.3150346,108.0
2021.02.023.0,86.38442,79.01702,1.2898518,6.0
2021.01.022.0,836.0,796.7262,0.17610753,0.0
2021.09.07.0,58.000008,86.44502,-0.49571657,6700.0
2021.07.027.0,92.0,76.041275,0.93286175,0.0
2021.011.012.0,65.766335,68.825966,1.4482343,1.0
2021.06.015.0,17.781143,22.570251,2.161476,1.0
2021.08.017.0,32.0,69.85888,-1.4332728,4.0
2021.03.017.0,39.0,51.86062,-1.5548806,2.0
2021.012.024.0,10.5,9.838623,-2.03875,0.0
2021.05.03.0,914.0,715.9026,0.19771862,0.0
2021.012.024.0,194.08081,215.59387,0.8692282,2.0
2021.010.022.0,54.000008,61.514908,-1.6081359,0.0
2021.09.030.0,88.95245,61.477203,1.2790917,3.0
2021.011.012.0,1.7041626,4.68338,3.2057707,0.0
2021.02.023.0,107.77884,115.66469,1.4421605,0.0
2021.05.03.0,372.0,320.08536,0.20619607,0.0
2021.012.024.0,293.5583,339.25897,0.28469753,5.0
2021.012.024.0,623.5355,623.8811,0.31831503,1.0
2021.010.022.0,49.38594,38.989853,1.7293625,38.0
2021.010.022.0,52.119568,40.60434,1.662438,33.0
2021.03.017.0,18.692764,11.019318,2.1675813,376.0
2021.09.07.0,74.51193,68.482025,1.3144414,54.0
2021.012.024.0,108.390205,133.35313,1.0223095,32.0
2021.011.012.0,123.0,147.7969,-1.2099137,0.0
2021.09.07.0,44.26773,42.178818,1.6562454,3.0
2021.012.024.0,235.0,288.4228,0.4091035,0.0
2021.09.07.0,29.0,44.55037,-1.4268363,23.0
2021.05.024.0,412.0,398.46655,0.54525506,0.0
2021.06.015.0,160.0,141.00047,-0.66864467,722.0
2021.05.024.0,603.3762,523.60394,-0.45431638,0.0
2021.012.024.0,178.0,243.1639,0.8381396,0.0
2021.010.022.0,222.57254,176.43962,0.6572609,189.0
2021.09.07.0,23.0,13.530121,1.4908544,0.0
2021.09.07.0,21.874054,14.211548,1.4678676,1801.0
2021.05.024.0,277.0,341.15182,-0.66096616,3.0
2021.012.024.0,10.0,4.133072,-1.7534034,610.0
2021.011.012.0,20.0,16.294708,-1.8041146,6.0
2021.012.024.0,186.0,182.81348,-0.9200189,0.0
2021.07.06.0,107.0,123.8161,1.0178611,0.0
2021.09.030.0,115.160126,64.88748,1.2111468,98.0
2021.07.027.0,45.8788,22.934113,1.453401,233.0
2021.03.017.0,86.21312,76.30433,1.2844107,30.0
2021.07.06.0,247.0,249.1305,-0.49408937,15.0
2021.010.022.0,0.30000305,3.381607,-2.9292982,0.0
2021.010.022.0,12.0,11.233795,-2.193464,0.0
2021.010.022.0,805.6417,743.8401,-0.06381464,0.0
2021.04.09.0,49.29564,45.35797,1.7262464,0.0
2021.09.07.0,3.593155,7.7735443,2.750257,1.0
2021.012.03.0,12.5,13.704285,-1.4415646,1500.0
2021.02.023.0,5.6700897,12.8164215,2.930627,407.0
2021.02.023.0,892.8464,785.3058,0.14319658,0.0
2021.08.017.0,2.0,2.985855,-2.6222847,205.0
2021.05.03.0,70.0,141.00778,-0.796397,199.0
2021.012.024.0,44.37169,45.134903,1.6686943,12.0
2021.012.03.0,0.6000061,3.424286,-3.3480422,0.0
2021.05.03.0,32.13588,25.281754,1.9587486,4.0
2021.05.03.0,19.7975,11.195755,1.9859644,374.0
2021.03.017.0,84.0,123.321945,-1.1359882,1.0
2021.07.027.0,431.12823,408.4016,0.7719785,0.0
2021.09.030.0,36.5,43.91916,-1.3224893,3201.0
2021.010.022.0,391.32892,379.12506,0.8405943,1.0
2021.011.012.0,528.35333,540.1196,0.52960587,4.0
2021.012.03.0,4.0,7.971161,2.7763338,0.0
2021.07.027.0,144.61267,144.44669,1.4269037,1.0
2021.09.07.0,157.2505,150.0364,1.2327113,0.0
2021.09.07.0,707.0,676.1615,0.2703389,0.0
2021.09.030.0,438.0,361.0227,-0.18163371,180.0
2021.010.022.0,11.5,11.742218,-1.9938095,0.0
2021.07.027.0,77.0,62.518806,1.0879519,0.0
2021.06.015.0,187.23663,219.42543,0.84146774,2.0
2021.012.024.0,13.0,11.458115,-1.9626458,0.0
2021.011.012.0,130.0,142.47122,-1.0674155,4.0
2021.09.030.0,63.0,96.144135,-1.2563207,23.0
2021.012.024.0,215.0,266.32806,0.48359478,0.0
2021.011.012.0,17.0,16.683075,-1.9441445,5.0
2021.05.024.0,2.100006,3.5982056,-2.4274828,2.0
2021.05.024.0,24.0,12.483566,-1.8013833,20.0
2021.011.012.0,93.915184,111.64843,1.5660228,12.0
2021.06.015.0,291.0,279.59753,-0.7864344,0.0
2021.012.024.0,256.44147,310.66348,0.36579168,8.0
2021.011.012.0,0.30000305,3.1197662,-3.102125,0.0
2021.06.015.0,58.000008,99.49413,1.0297292,0.0
2021.09.07.0,191.10669,178.2928,1.1040815,0.0
2021.09.07.0,2.2429962,14.015427,3.3193364,156.0
2021.011.012.0,407.56775,423.23953,0.7323376,0.0
2021.012.024.0,1.800003,3.8312683,-2.550464,2.0
2021.05.03.0,18.35138,24.105927,2.4102898,0.0
2021.04.09.0,20.706985,23.445786,2.4625387,1.0
2021.07.027.0,316.12122,301.23453,0.9964959,0.0
2021.07.027.0,271.0,283.24356,0.8924577,0.0
2021.07.06.0,11.0,9.718506,-1.986265,2.0
2021.07.06.0,45.0,41.071625,-1.6214335,1.0
2021.02.023.0,291.1758,230.3947,0.86285365,10.0
2021.07.027.0,16.0,18.36345,-1.5506685,1309.0
2021.07.06.0,423.0026,455.4254,0.58035374,4.0
2021.012.024.0,148.0,146.2402,-1.0378125,2.0
2021.010.022.0,276.92297,256.9395,0.45299387,26.0
2021.07.027.0,5.0,6.733551,-2.165828,14.0
2021.012.03.0,89.83955,93.58651,1.584059,0.0
2021.05.03.0,256.38614,246.1083,1.1622239,0.0
2021.07.06.0,95.0,89.88821,-1.3106539,4.0
2021.09.030.0,100.023964,87.37091,1.3942049,1.0
2021.012.024.0,0.5,3.2293854,-2.8493173,0.0
2021.02.023.0,384.0,397.45276,-0.27181172,1.0
2021.08.017.0,174.60431,246.0039,-0.28816962,0.0
2021.06.015.0,279.43018,349.47684,0.54326797,0.0
2021.06.015.0,58.000008,112.08506,0.95789725,0.0
2021.03.017.0,238.84828,185.65572,0.6225431,3.0
2021.08.017.0,346.0,316.24258,0.6896069,0.0
2021.011.012.0,14.924484,21.541275,2.105118,0.0
2021.09.030.0,35.5,43.051743,-1.5656915,25.0
2021.07.06.0,182.0,231.28029,0.7915654,0.0
2021.09.07.0,0.1000061,3.9013824,-3.176419,0.0
2021.07.027.0,505.0,519.45667,-0.31493902,0.0
2021.07.027.0,291.0,302.86902,0.84268385,0.0
2021.08.017.0,261.59424,204.22894,0.69138455,8.0
2021.06.015.0,16.025375,18.415665,2.176833,99.0
2021.06.015.0,570.0,671.29474,0.26299167,0.0
2021.05.024.0,607.86566,565.89685,0.4884944,0.0
2021.08.017.0,206.0,114.98389,0.66621363,0.0
2021.07.027.0,9.600006,12.4257965,-1.9820044,10.0
2021.03.017.0,17.0,15.502975,-1.9115794,0.0
2021.05.024.0,464.69653,473.63605,0.2507584,11.0
2021.09.07.0,10.287491,9.570923,1.9009566,745.0
2021.09.07.0,919.76605,798.9308,0.09624076,6.0
2021.011.012.0,8.899994,9.453918,-2.2106278,0.0
2021.011.012.0,585.0,579.5652,0.4197737,0.0
2021.07.06.0,69.30456,71.25648,1.5924618,0.0
2021.07.027.0,246.0,232.3992,0.56370246,0.0
2021.05.03.0,16.380264,21.799225,2.4507341,0.0
2021.01.022.0,131.82042,93.664696,1.0710838,66.0
2021.05.03.0,55.609108,24.00055,1.5036412,1290.0
2021.03.017.0,380.0,464.9466,-0.53136516,5.0
2021.09.030.0,0.5,1.5388031,-2.9515827,0.0
2021.012.024.0,2.399994,5.2670593,-2.4256532,0.0
2021.02.023.0,53.0,48.491318,1.1816688,0.0
2021.05.03.0,431.0,552.0644,-0.20267057,4.0
2021.07.027.0,192.0,225.91158,-0.25684714,1610.0
2021.03.017.0,208.0,328.12146,-0.5903108,0.0
2021.07.06.0,72.69798,79.865814,1.3164201,64.0
2021.08.017.0,14.0,9.880859,-2.2232482,0.0
2021.012.024.0,176.97424,199.58578,0.69167113,60.000015
2021.03.017.0,24.22284,20.003067,1.9226289,114.0
2021.02.023.0,351.0,363.23795,0.30019593,0.0
2021.07.06.0,1.0,1.9718933,-2.627981,0.0
2021.06.015.0,46.5,37.276962,-1.5351617,0.0
2021.02.023.0,178.0,193.5733,0.4265982,0.0
2021.05.024.0,356.01273,338.6998,0.1396966,1571.0
2021.01.022.0,17.03859,15.001755,1.9962189,324.0
2021.05.024.0,322.2118,302.25317,-0.22912693,0.0
2021.05.03.0,30.0,61.024986,-1.2873104,30.0
2021.09.030.0,389.23685,371.09717,0.13821709,67.0
2021.02.023.0,6.399994,6.6812134,-2.1527333,24.0
2021.012.024.0,201.8183,235.85904,1.1819377,0.0
2021.05.024.0,1018.9491,822.5317,-0.07696271,0.0
2021.03.017.0,286.10858,250.32065,0.98770225,17.0
2021.01.022.0,195.0821,197.12117,1.2961351,1.0
2021.010.022.0,9.0,8.995987,-2.0625381,14.0
2021.02.023.0,11.331482,13.403824,2.1796212,167.0
2021.05.024.0,5.300003,4.5888367,-2.3997486,8.0
2021.06.015.0,145.01706,173.58008,1.3916867,6.0
2021.010.022.0,668.4618,625.94836,0.42025208,0.0
2021.07.027.0,280.0975,270.70978,0.91766304,2.0
2021.011.012.0,3.0,13.717545,1.8498367,0.0
2021.08.017.0,81.0,49.363846,1.2857625,0.0
2021.012.03.0,29.0,18.678131,-1.7465596,5.0
2021.012.03.0,9.399994,6.6961823,-2.4556253,0.0
2021.05.024.0,288.51523,229.05618,0.8764861,3.0
2021.07.06.0,107.70197,123.949005,1.617376,27.0
2021.07.06.0,112.0,165.50432,1.104266,0.0
2021.03.017.0,210.74973,204.15681,1.1644537,2.0
2021.010.022.0,569.4238,527.63416,0.56645274,12.0
2021.05.024.0,22.0,8.981125,-1.9453821,2.0
2021.03.017.0,229.0,201.61696,0.36917388,0.0
2021.012.024.0,84.73266,76.72206,0.84032255,1324.0
2021.05.03.0,78.5637,49.849487,1.4888769,17.0
2021.010.022.0,241.4948,232.11484,1.0038899,0.0
2021.011.012.0,88.379135,104.41254,1.6060357,1.0
2021.05.024.0,518.5747,458.08167,-0.16810048,0.0
2021.05.024.0,34.5,20.194717,-1.8280606,0.0
2021.09.030.0,64.53711,55.7601,1.4221321,22.0
2021.011.012.0,64.11926,66.86717,1.485903,1.0
2021.08.017.0,468.09613,611.04706,-0.25149608,0.0
2021.08.017.0,120.0,219.71161,-0.7280109,12.0
2021.02.023.0,78.0,81.452156,-1.2153575,8.0
2021.08.017.0,256.0,169.37949,0.4726491,0.0
2021.01.022.0,13.0885315,15.147125,2.191941,183.0
2021.09.07.0,490.0,515.5965,-0.15346098,4.0
2021.08.017.0,771.08044,635.89355,0.33941174,0.0
2021.011.012.0,2.034027,6.745407,2.7750196,36.0
2021.08.017.0,236.3174,177.95078,0.7765219,4.0
2021.01.022.0,48.568283,42.642014,1.7149731,70.0
2021.02.023.0,827.0,752.4761,0.15396655,0.0
2021.011.012.0,2.6314087,7.3977203,2.4272468,507.0
2021.012.024.0,11.094986,8.123749,2.37783,297.0
2021.01.022.0,77.3262,32.69423,1.2059073,3792.0002
2021.06.015.0,164.83878,196.1845,0.93219626,69.0
2021.09.07.0,88.977936,56.170853,0.60101175,3831.0
2021.06.015.0,164.0072,248.55948,0.39528298,260.0
2021.01.022.0,227.12007,217.37093,1.2015002,5.0
2021.012.024.0,284.0,282.86365,-0.69120383,0.0
2021.07.06.0,731.0,709.65576,0.08965957,0.0
2021.03.017.0,642.0,609.75916,0.30324757,0.0
2021.011.012.0,61.999992,55.744537,-1.4730408,1.0
2021.07.027.0,28.0,35.351883,-1.5436659,128.0
2021.07.027.0,507.13177,483.3523,0.64913,0.0
2021.010.022.0,41.418716,36.753937,1.8394225,4.0
2021.011.012.0,0.19999695,3.1269684,-3.2313511,301.0
2021.010.022.0,180.0,232.24521,-0.64210796,25.0
2021.07.06.0,34.11656,36.607193,1.8529518,0.0
2021.01.022.0,616.0,567.67175,0.4553132,0.0
2021.03.017.0,192.96344,194.35675,1.2093375,0.0
2021.05.03.0,16.461014,22.860489,2.4240432,0.0
2021.011.012.0,34.20967,28.501587,1.4778767,51.0
2021.04.09.0,86.16419,93.19253,1.7308902,0.0
2021.05.03.0,9.882004,11.810043,2.3367512,7.0
2021.07.06.0,197.0,224.5007,-0.4603982,530.0
2021.012.03.0,103.0,104.86822,0.50957286,0.0
2021.010.022.0,26.0,36.88394,-1.4364421,1704.0
2021.05.03.0,87.01184,88.79769,1.7461064,38.0
2021.07.06.0,12.0,26.503937,1.7305461,0.0
2021.03.017.0,149.0,255.44626,-0.4146211,537.0
2021.03.017.0,224.0,300.5755,-0.18191326,599.0
2021.07.06.0,12.0,20.705505,2.077829,0.0
2021.05.03.0,700.0,621.09454,0.13469374,0.0
2021.05.024.0,524.82196,477.08746,0.21175075,82.0
2021.07.06.0,16.031372,12.103653,1.9061985,231.0
2021.05.03.0,146.23001,93.65629,1.1315756,1187.0
2021.012.024.0,226.0,192.90955,0.08429468,0.0
2021.012.03.0,604.0,573.71124,0.093646765,0.0
2021.06.015.0,21.060013,27.130356,1.8993306,68.0
