timestamp,true_price,estimated_price,moneyness,time_to_maturity,volume,underlying_price,cp_flag
2021.09.07.0,904.9998,946.6091,0.01581633,0.52328765,0.0,9.754756,0.0
2021.04.09.0,12.0,12.25329,-2.1794846,0.1890411,80.0,9.730621,1.0
2021.07.06.0,2270.0002,2161.6272,0.86445093,0.44657534,0.0,9.76319,0.0
2021.02.023.0,51.999996,50.810715,-1.6363055,0.31232876,0.0,9.692149,1.0
2021.06.015.0,650.0001,672.4724,-0.15688372,0.51232874,0.0,9.714867,1.0
2021.011.012.0,2.8000002,3.6225123,-2.3246527,0.093150675,0.0,9.7668085,0.0
2021.08.017.0,75.00001,94.599174,-1.2413447,0.33150685,1.0,9.71396,0.0
2021.05.024.0,369.0,419.98312,-0.73748267,0.569863,1.0,9.654449,1.0
2021.07.027.0,294.00006,291.36166,0.0024871826,0.0630137,0.0,9.752781,0.0
2021.09.030.0,387.99994,217.6002,0.35763204,0.057534248,0.0,9.730502,1.0
2021.01.022.0,54.000004,44.47928,-1.4690788,0.15068494,27.0,9.683339,1.0
2021.08.017.0,6.999999,6.871091,-2.2446852,0.1780822,0.0,9.71776,0.0
2021.05.024.0,13.500001,9.804287,-2.0162559,0.071232885,378.0,9.696279,1.0
2021.04.09.0,975.00024,1061.7712,0.6493498,0.1890411,0.0,9.730621,0.0
2021.09.07.0,3.0,5.9490185,-1.9933786,0.024657533,994.0,9.769728,0.0
2021.08.017.0,150.00002,74.69553,-0.8809989,0.08219178,726.0,9.720646,1.0
2021.02.023.0,28.999998,33.171352,-1.8789399,0.31232876,0.0,9.692149,1.0
2021.011.012.0,45.000004,46.38463,-1.7223365,0.5917808,0.0,9.752257,0.0
2021.05.024.0,54.000004,39.007988,-1.4276596,0.16712329,40.0,9.689117,0.0
2021.06.015.0,6.999999,12.738812,-2.0914783,0.10958904,7.0,9.747067,1.0
2021.08.017.0,4.0,4.625428,-2.5198402,0.08219178,0.0,9.720646,1.0
2021.08.017.0,48.0,51.457466,-1.5055096,0.33150685,9.0,9.71396,0.0
2021.09.030.0,6.999999,5.2626677,-2.2626054,0.2109589,0.0,9.72669,0.0
2021.05.024.0,1320.0002,1546.719,0.22615409,0.569863,0.0,9.654449,1.0
2021.05.024.0,5.1,2.4018798,-2.1263015,0.071232885,1.0,9.696279,0.0
2021.07.027.0,6.0,3.6978106,-2.3044078,0.13972603,1.0,9.748178,0.0
2021.010.022.0,145.0,152.24358,-1.2187591,0.4,4.0,9.721366,1.0
2021.09.030.0,407.00006,380.0993,-0.32490158,0.2109589,0.0,9.72669,1.0
2021.010.022.0,104.999985,104.34938,-1.0544055,0.15068494,74.0,9.72836,1.0
2021.09.07.0,18.499998,34.452244,-1.6117195,0.12054794,30.0,9.76612,0.0
2021.07.06.0,85.0,110.941284,-1.0519972,0.12054794,39.0,9.77985,1.0
2021.010.022.0,85.999985,99.4255,-1.3206818,0.4,14.0,9.721366,0.0
2021.07.06.0,3.6000001,2.666407,-2.2402768,0.04383561,4.0,9.792444,0.0
2021.08.017.0,1069.9999,631.4454,1.0386014,0.08219178,0.0,9.720646,1.0
2021.010.022.0,0.3,0.6819528,-2.9292889,0.07397261,0.0,9.729908,0.0
2021.012.024.0,302.99997,210.43542,-0.18768221,0.15068494,14.0,9.793784,0.0
2021.03.017.0,267.00003,443.59143,-0.06736374,0.09863014,688.0,9.695232,0.0
2021.06.015.0,83.999985,101.38408,-1.4345539,0.51232874,41.0,9.714867,1.0
2021.011.012.0,1150.0001,1197.2687,1.8212698,0.01643835,0.0,9.76824,0.0
2021.01.022.0,40.0,31.796162,-1.6107907,0.15068494,55.0,9.683339,1.0
2021.011.012.0,11.5,17.60471,-1.8162663,0.093150675,340.0,9.7668085,1.0
2021.08.017.0,188.99998,90.66286,-0.7309924,0.08219178,474.0,9.720646,1.0
2021.08.017.0,416.00006,223.13231,-0.064363,0.08219178,307.0,9.720646,1.0
2021.08.017.0,31.500004,33.494545,-1.6941262,0.33150685,0.0,9.71396,0.0
2021.03.017.0,1650.0002,1779.5156,0.55261946,0.50136983,0.0,9.660141,0.0
2021.09.07.0,1.8999999,1.4895194,-2.432797,0.024657533,130.99998,9.769728,1.0
2021.012.024.0,130.00003,199.16919,-0.9640614,0.22739726,1.0,9.790207,1.0
2021.07.027.0,36.999996,37.401836,-1.7356268,0.3890411,3.0,9.741792,0.0
2021.012.024.0,39.500004,63.238605,-1.4921725,0.15068494,2.0,9.793784,1.0
2021.012.024.0,284.00006,246.51749,-0.6912078,0.47671232,0.0,9.783013,0.0
2021.03.017.0,22.000002,26.176643,-1.9499121,0.25205478,67.0,9.687444,1.0
2021.07.027.0,930.0,1009.18054,0.5637033,0.13972603,0.0,9.748178,0.0
2021.07.06.0,370.00006,329.9327,-0.26217413,0.19726028,11.0,9.773948,0.0
2021.09.07.0,12.0,20.650509,-1.7810508,0.12054794,3.0,9.76612,0.0
2021.08.017.0,504.99997,328.7246,-0.16343641,0.1780822,3.0,9.71776,1.0
2021.011.012.0,192.99997,212.82632,-0.9033188,0.34246576,0.0,9.758808,1.0
2021.02.023.0,1.5999999,1.0591472,-2.7667868,0.0630137,4.0,9.704122,1.0
2021.012.03.0,44.000004,94.10756,-1.0056379,0.035616443,4661.0005,9.781602,1.0
2021.03.017.0,16.0,19.195894,-2.0914545,0.25205478,0.0,9.687444,1.0
2021.07.06.0,403.00003,330.14343,0.47525644,0.04383561,0.0,9.792444,0.0
2021.06.015.0,80.0,131.18341,-0.7390524,0.10958904,681.0,9.747067,1.0
2021.07.06.0,1.8,1.5786211,-2.3195183,0.04383561,1.0,9.792444,0.0
2021.01.022.0,1390.0001,1401.9325,0.5074079,0.4,0.0,9.670672,0.0
2021.012.024.0,3.0,1.9630741,-2.36881,0.07397261,1.0,9.795568,0.0
2021.09.07.0,31.500004,33.130344,-1.684875,0.12054794,2.0,9.76612,1.0
2021.07.027.0,24.0,22.282274,-1.7033201,0.0630137,97.0,9.752781,1.0
2021.07.027.0,795.0002,831.0331,0.72689414,0.0630137,0.0,9.752781,0.0
2021.09.07.0,38.999996,39.409145,-1.0881841,0.024657533,1896.0,9.769728,1.0
2021.012.024.0,4.8,4.4623523,-2.3177493,0.15068494,0.0,9.793784,0.0
2021.08.017.0,138.0,203.63225,-0.66838336,0.1780822,12.999985,9.71776,0.0
2021.08.017.0,2.0,1.2954538,-2.543766,0.08219178,0.0,9.720646,0.0
2021.07.027.0,152.0,174.70732,-0.39233065,0.0630137,1684.0,9.752781,0.0
2021.09.07.0,377.00003,432.85327,-0.53304243,0.52328765,0.0,9.754756,0.0
2021.09.030.0,165.00002,159.04196,-0.9283192,0.2109589,4.0,9.72669,1.0
2021.02.023.0,256.0,210.49724,-0.86285084,0.31232876,10.0,9.692149,1.0
2021.08.017.0,745.0,560.79224,-0.07845569,0.33150685,4.0,9.71396,1.0
2021.05.03.0,760.0,1047.2982,0.7211871,0.13150683,0.0,9.77087,0.0
2021.010.022.0,178.00002,190.77383,-1.0719233,0.4,0.0,9.721366,1.0
2021.07.06.0,91.0,78.90004,-1.0870922,0.19726028,15.0,9.773948,0.0
2021.03.017.0,132.00002,113.94,-0.9545386,0.17534247,2.0,9.691593,1.0
2021.01.022.0,13.500001,14.0047455,-2.0757809,0.15068494,103.0,9.683339,1.0
2021.07.06.0,360.00003,410.2071,-0.7341484,0.6958904,3.0,9.753769,1.0
2021.010.022.0,475.9999,486.8448,-0.40071392,0.4,0.0,9.721366,1.0
2021.09.030.0,20.0,15.372368,-1.8175944,0.13424657,8.0,9.728479,0.0
2021.09.07.0,6.999999,6.943016,-1.9655241,0.024657533,3205.0,9.769728,1.0
2021.010.022.0,374.00003,331.25845,0.24842083,0.07397261,0.0,9.729908,1.0
2021.09.07.0,1.3000002,1.3295393,-2.4012184,0.024657533,12.0,9.769728,1.0
2021.05.024.0,412.99997,275.0374,-0.03971839,0.071232885,2744.0,9.696279,0.0
2021.011.012.0,0.099999994,0.11586963,-3.2869532,0.01643835,0.0,9.76824,0.0
2021.03.017.0,94.000015,91.50871,-1.4586635,0.50136983,118.0,9.660141,1.0
2021.08.017.0,11.5,22.877747,-1.666599,0.08219178,865.0,9.720646,0.0
2021.012.03.0,20.5,16.796083,-1.9440515,0.2849315,0.0,9.773322,0.0
2021.05.024.0,204.0,216.0129,-0.7816648,0.16712329,5.0,9.689117,1.0
2021.012.03.0,0.6,0.15385632,-3.3480353,0.035616443,0.0,9.781602,0.0
2021.08.017.0,18.0,23.951458,-1.6802306,0.1780822,1.0,9.71776,0.0
2021.012.024.0,73.000015,114.64248,-1.3041015,0.22739726,0.0,9.790207,1.0
2021.03.017.0,675.0001,648.22473,0.05169201,0.25205478,0.0,9.687444,1.0
2021.09.030.0,272.0,262.5359,-0.40678823,0.13424657,179.0,9.728479,1.0
2021.01.022.0,940.0001,971.88745,0.016320348,0.64931506,0.0,9.644652,0.0
2021.07.027.0,19.499998,18.825191,-2.00349,0.13972603,2.0,9.748178,1.0
2021.07.06.0,650.0001,494.39926,0.87334895,0.04383561,0.0,9.792444,0.0
2021.012.03.0,2.7,6.958645,-2.1406288,0.035616443,156.0,9.781602,1.0
2021.03.017.0,111.000015,135.48561,-1.240595,0.50136983,1.0,9.660141,0.0
2021.05.03.0,2630.0,3019.775,2.0939093,0.13150683,0.0,9.77087,0.0
2021.010.022.0,2.0,1.9437878,-2.5671515,0.07397261,0.0,9.729908,0.0
2021.011.012.0,42.5,55.17682,-1.4859025,0.1890411,1.0,9.763651,1.0
2021.07.06.0,205.0,221.18242,-0.51129067,0.12054794,53.0,9.77985,1.0
2021.08.017.0,78.999985,100.206215,-1.4046887,0.58082193,0.0,9.709964,0.0
2021.010.022.0,5.200001,6.6473846,-2.2264428,0.15068494,1.0,9.72836,0.0
2021.07.06.0,78.999985,78.63637,-1.4137349,0.44657534,5.0,9.76319,0.0
2021.01.022.0,750.0001,861.48975,0.7332723,0.07397261,0.0,9.6883745,0.0
2021.05.03.0,51.999996,70.54713,-1.4568017,0.3808219,0.0,9.74367,0.0
2021.04.09.0,745.0,837.6177,0.42980802,0.1890411,0.0,9.730621,0.0
2021.09.030.0,18.0,27.061613,-1.7326626,0.2109589,6.0,9.72669,0.0
2021.07.06.0,3.4999995,3.317974,-2.3610656,0.04383561,1.0,9.792444,1.0
2021.05.03.0,51.999996,53.28096,-1.7461041,0.3808219,38.0,9.74367,1.0
2021.07.027.0,520.0001,499.76193,-0.52132773,0.63835615,0.0,9.733647,1.0
2021.07.027.0,18.0,17.003347,-2.065647,0.13972603,3.0,9.748178,1.0
2021.07.027.0,609.99994,619.85425,-0.3935817,0.63835615,0.0,9.733647,0.0
2021.09.07.0,530.0001,499.14294,-0.48878613,0.52328765,1.0,9.754756,1.0
2021.07.027.0,1789.9996,1846.1239,1.1929371,0.13972603,0.0,9.748178,0.0
2021.01.022.0,25.999998,16.735027,-1.6186445,0.07397261,2581.0,9.6883745,1.0
2021.09.07.0,1230.0,1360.0889,2.5529597,0.024657533,0.0,9.769728,0.0
2021.012.024.0,144.0,113.17823,-0.63847756,0.15068494,223.0,9.793784,0.0
2021.08.017.0,72.0,69.17556,-1.5871267,0.33150685,12.0,9.71396,1.0
2021.09.07.0,750.0001,749.6969,-0.18036056,0.52328765,3.0,9.754756,1.0
2021.011.012.0,1270.0002,1381.3583,1.1939023,0.093150675,0.0,9.7668085,0.0
2021.02.023.0,34.0,26.038788,-1.7018192,0.1589041,4.0,9.700147,1.0
2021.011.012.0,38.499996,48.93724,-1.2739944,0.093150675,122.0,9.7668085,1.0
2021.07.06.0,78.999985,103.72366,-1.1064365,0.12054794,49.0,9.77985,1.0
2021.03.017.0,44.499992,73.72793,-1.2721537,0.17534247,3.0,9.691593,0.0
2021.06.015.0,1429.9998,1395.1517,0.80169284,0.18630137,0.0,9.736488,0.0
2021.010.022.0,3.0,2.7386873,-2.4030595,0.15068494,9.0,9.72836,0.0
2021.07.06.0,1450.0,1441.1714,1.1123612,0.12054794,0.0,9.77985,0.0
2021.010.022.0,4.999999,5.626634,-2.1418993,0.07397261,385.0,9.729908,1.0
2021.04.09.0,1939.9998,2091.9443,0.8401679,0.43835616,0.0,9.70186,0.0
2021.08.017.0,4.0,3.7677166,-2.5465488,0.08219178,2.0,9.720646,1.0
2021.05.024.0,455.0,395.01428,-0.57476133,0.569863,9.0,9.654449,0.0
2021.07.06.0,182.0,203.49731,-0.74738103,0.19726028,0.0,9.773948,1.0
2021.011.012.0,1250.0001,1308.714,1.8498361,0.01643835,0.0,9.76824,0.0
2021.05.03.0,69.0,70.78863,-1.5719225,0.3808219,0.0,9.74367,1.0
2021.012.024.0,171.0,242.89159,-0.6047439,0.15068494,22.0,9.793784,1.0
2021.09.07.0,35.499996,39.29214,-1.5851383,0.12054794,62.0,9.76612,1.0
2021.05.03.0,150.00002,80.703415,-0.8756855,0.05479452,1993.0,9.774005,1.0
2021.05.03.0,162.00002,116.75926,-1.008916,0.13150683,573.0,9.77087,1.0
2021.09.07.0,1020.00006,1052.8251,0.10217917,0.52328765,0.0,9.754756,0.0
2021.09.030.0,2220.0015,2243.462,0.9838884,0.2109589,0.0,9.72669,0.0
2021.09.07.0,600.00006,692.6881,-0.02801156,0.2739726,0.0,9.761579,0.0
2021.011.012.0,94.000015,107.03825,-1.3243957,0.34246576,0.0,9.758808,1.0
2021.09.07.0,89.00001,94.61037,-1.1322287,0.12054794,19.0,9.76612,1.0
2021.09.030.0,162.00002,210.2201,-0.9660574,0.46027398,0.0,9.715953,0.0
2021.07.06.0,131.00002,134.18552,-1.1302575,0.44657534,2.0,9.76319,0.0
2021.09.030.0,0.79999995,0.497366,-2.877936,0.057534248,0.0,9.730502,0.0
2021.02.023.0,128.0,143.45174,-1.105137,0.31232876,0.0,9.692149,0.0
2021.09.030.0,95.0,90.60732,-1.2135655,0.2109589,17.0,9.72669,0.0
2021.05.024.0,50.000004,47.90872,-1.578518,0.32054794,1.0,9.667766,0.0
2021.012.03.0,8.5,19.382143,-1.7205449,0.035616443,704.0,9.781602,1.0
2021.011.012.0,117.00002,133.4836,-0.9577344,0.1890411,4.0,9.763651,1.0
2021.02.023.0,230.00002,194.04346,-0.6094999,0.1589041,238.0,9.700147,1.0
2021.08.017.0,201.99997,269.99023,-0.4790248,0.1780822,1.0,9.71776,0.0
2021.03.017.0,15.000001,17.965513,-1.9705383,0.25205478,3.0,9.687444,0.0
2021.08.017.0,157.99997,278.11456,-0.29176283,0.08219178,535.0,9.720646,0.0
2021.05.03.0,12.0,14.686928,-2.1636536,0.13150683,105.0,9.77087,1.0
2021.09.030.0,640.0,652.4707,-0.29032236,0.46027398,2.0,9.715953,0.0
2021.010.022.0,1380.0001,1381.1567,0.8616501,0.15068494,0.0,9.72836,0.0
2021.02.023.0,6.999999,5.046067,-2.1570895,0.0630137,344.0,9.704122,1.0
2021.012.03.0,0.5,0.5114607,-3.0534244,0.035616443,1.0,9.781602,1.0
2021.07.06.0,914.9999,775.54083,1.1618097,0.04383561,0.0,9.792444,0.0
2021.08.017.0,559.99994,352.24854,-0.087901175,0.1780822,1.0,9.71776,1.0
2021.02.023.0,162.00002,145.94957,-1.071642,0.31232876,6.0,9.692149,1.0
2021.010.022.0,39.500004,50.209953,-1.665974,0.4,0.0,9.721366,0.0
2021.012.024.0,284.00006,198.91597,0.08429515,0.07397261,0.0,9.795568,0.0
2021.06.015.0,325.99994,265.18942,-0.21447235,0.10958904,433.0,9.747067,0.0
2021.05.03.0,3.0999997,5.7467327,-2.0179381,0.05479452,57.0,9.774005,0.0
2021.08.017.0,3.300001,2.4939945,-2.3923745,0.08219178,0.0,9.720646,0.0
2021.08.017.0,142.00003,66.40296,-0.96776164,0.08219178,464.0,9.720646,1.0
2021.05.024.0,115.00001,128.40518,-1.276685,0.32054794,0.0,9.667766,1.0
2021.011.012.0,186.0,207.5923,-1.0793735,0.5917808,1.0,9.752257,1.0
2021.05.024.0,14.000001,10.796162,-1.9675808,0.071232885,699.0,9.696279,1.0
2021.07.027.0,4.1999993,3.3175533,-2.2013025,0.0630137,100.0,9.752781,0.0
2021.07.06.0,111.999985,126.1371,-0.94172233,0.12054794,95.0,9.77985,1.0
2021.011.012.0,0.39999998,0.9574212,-2.6187167,0.01643835,39.0,9.76824,0.0
2021.05.03.0,423.00006,551.92633,-0.41941905,0.63013697,1.0,9.731512,0.0
2021.09.030.0,118.99998,70.33296,-0.64356744,0.057534248,1333.0,9.730502,1.0
2021.010.022.0,1550.0,1551.3428,0.9931307,0.15068494,0.0,9.72836,0.0
2021.02.023.0,139.00002,125.30048,-0.84934413,0.1589041,3.0,9.700147,0.0
2021.09.030.0,16.0,13.536123,-1.6215146,0.057534248,183.0,9.730502,1.0
2021.03.017.0,329.0,296.57816,-0.5099174,0.25205478,1.0,9.687444,1.0
2021.07.027.0,253.00002,256.41293,-0.8930983,0.63835615,2.0,9.733647,0.0
2021.07.06.0,167.0,164.47638,-0.5685227,0.12054794,147.0,9.77985,0.0
2021.010.022.0,0.3,0.4393354,-3.1316342,0.15068494,325.0,9.72836,0.0
2021.07.027.0,2.1000001,1.7817681,-2.478909,0.0630137,0.0,9.752781,0.0
2021.08.017.0,34.5,37.330246,-1.8244201,0.58082193,0.0,9.709964,0.0
2021.01.022.0,765.00006,810.7544,0.022854269,0.4,0.0,9.670672,0.0
2021.012.03.0,1.5,2.7654052,-2.40226,0.035616443,88.0,9.781602,1.0
2021.04.09.0,6.6000004,6.9566894,-2.4446564,0.1890411,0.0,9.730621,1.0
2021.09.030.0,200.00002,245.48921,-0.8664409,0.46027398,4.0,9.715953,0.0
2021.07.06.0,740.0001,688.3727,-0.23997295,0.6958904,0.0,9.753769,0.0
2021.05.03.0,150.99997,317.37717,0.11158252,0.05479452,0.0,9.774005,0.0
2021.02.023.0,32.5,30.506548,-1.563863,0.1589041,2.0,9.700147,0.0
2021.09.07.0,368.0,366.4793,-0.50884604,0.2739726,0.0,9.761579,1.0
2021.07.027.0,1429.9998,1526.7178,0.4984225,0.3890411,0.0,9.741792,0.0
2021.08.017.0,238.99994,313.688,-0.77881,0.58082193,1.0,9.709964,0.0
2021.01.022.0,5.1,6.7376842,-2.388546,0.15068494,341.0,9.683339,1.0
2021.01.022.0,35.000004,34.033245,-1.874058,0.4,75.0,9.670672,1.0
2021.05.03.0,62.999992,170.16772,-0.37955582,0.05479452,4344.0,9.774005,0.0
2021.05.03.0,25.000002,43.104195,-1.316229,0.13150683,2.0,9.77087,0.0
2021.03.017.0,12.0,28.254246,-1.583335,0.09863014,153.0,9.695232,0.0
2021.01.022.0,228.0,212.93921,-0.8707802,0.4,1.0,9.670672,1.0
2021.05.024.0,47.5,16.620922,-1.2031981,0.071232885,946.0,9.696279,0.0
2021.03.017.0,10.500001,16.408556,-1.8784869,0.17534247,0.0,9.691593,0.0
2021.07.027.0,115.99999,126.25818,-0.7897457,0.13972603,12.999985,9.748178,0.0
2021.02.023.0,9.0,7.3568716,-1.9936941,0.0630137,272.0,9.704122,1.0
2021.08.017.0,222.00003,187.81966,-0.94886476,0.33150685,15.0,9.71396,1.0
2021.07.06.0,3019.9995,3102.9119,1.6368163,0.19726028,0.0,9.773948,0.0
2021.011.012.0,2.5,6.3643193,-2.331541,0.093150675,4.0,9.7668085,1.0
2021.07.027.0,213.00005,211.69255,-0.6862169,0.13972603,3.0,9.748178,1.0
2021.011.012.0,664.9999,692.29517,0.15151966,0.1890411,0.0,9.763651,0.0
2021.03.017.0,371.0,529.4368,0.15524006,0.09863014,0.0,9.695232,0.0
2021.012.024.0,62.999992,121.432014,-0.9354841,0.07397261,1321.0,9.795568,1.0
2021.09.07.0,1409.9996,1401.6157,0.3538369,0.52328765,0.0,9.754756,0.0
2021.09.030.0,8.5,6.747664,-2.1505358,0.2109589,0.0,9.72669,0.0
2021.02.023.0,265.00006,221.22472,-0.97006375,0.56164384,2.0,9.666055,1.0
2021.05.024.0,2.0999997,1.6097486,-2.4274821,0.071232885,2.0,9.696279,0.0
2021.05.024.0,211.0,258.9396,-0.74788064,0.16712329,0.0,9.689117,1.0
2021.02.023.0,78.000015,66.524025,-1.215362,0.1589041,8.0,9.700147,0.0
2021.09.030.0,335.99994,175.39789,0.22326148,0.057534248,0.0,9.730502,1.0
2021.03.017.0,12.500001,9.473555,-2.052729,0.09863014,8.0,9.695232,1.0
2021.010.022.0,153.0,172.75618,-1.0913308,0.64931506,1.0,9.715651,0.0
2021.09.030.0,74.00001,59.876934,-1.2790915,0.13424657,3.0,9.728479,1.0
2021.09.07.0,0.099999994,0.17438364,-3.176415,0.024657533,0.0,9.769728,0.0
2021.03.017.0,1100.0001,1223.8191,0.21860433,0.50136983,0.0,9.660141,0.0
2021.07.027.0,472.99994,454.11176,-0.58532524,0.63835615,0.0,9.733647,1.0
2021.07.06.0,459.00003,426.46164,-0.10127467,0.19726028,3.0,9.773948,0.0
2021.09.07.0,8.3,12.375452,-1.9854257,0.12054794,0.0,9.76612,0.0
2021.05.024.0,196.00003,180.80406,-0.935443,0.32054794,0.0,9.667766,0.0
2021.07.027.0,7.4000006,6.082689,-1.9367706,0.0630137,304.0,9.752781,0.0
2021.05.024.0,1800.0002,1533.9668,0.61480963,0.32054794,0.0,9.667766,0.0
2021.08.017.0,1500.0002,1912.4272,0.68960524,0.33150685,0.0,9.71396,0.0
2021.09.07.0,490.0001,585.63983,-0.15346152,0.2739726,4.0,9.761579,0.0
2021.02.023.0,486.99988,484.04947,-0.33698136,0.31232876,22.0,9.692149,0.0
2021.07.06.0,95.0,90.74374,-1.4032642,0.6958904,0.0,9.753769,0.0
2021.02.023.0,193.99997,145.93106,-0.79256326,0.1589041,32.0,9.700147,1.0
2021.010.022.0,302.99997,304.78683,-0.59533834,0.4,1.0,9.721366,0.0
2021.010.022.0,1.6999999,2.3131974,-2.6470456,0.15068494,2.0,9.72836,0.0
2021.010.022.0,71.000015,73.02707,-1.1503142,0.15068494,179.0,9.72836,0.0
2021.010.022.0,114.0,118.13074,-1.0135131,0.15068494,59.0,9.72836,1.0
2021.011.012.0,168.99997,189.13548,-1.1367081,0.5917808,0.0,9.752257,1.0
2021.06.015.0,55.999992,70.55358,-1.4785612,0.2630137,1.0,9.725855,1.0
2021.012.03.0,1.6999999,1.1177584,-2.3651366,0.035616443,21.0,9.781602,0.0
2021.09.030.0,261.0,234.06076,-0.4636836,0.13424657,15.0,9.728479,1.0
2021.09.07.0,1280.0,1467.95,1.030319,0.12054794,0.0,9.76612,0.0
2021.07.027.0,284.00006,251.25522,-0.12129527,0.0630137,1423.0,9.752781,1.0
2021.09.07.0,844.9999,973.3948,1.6583028,0.024657533,0.0,9.769728,0.0
2021.09.07.0,1.3999997,2.3740313,-2.2784762,0.024657533,614.0,9.769728,0.0
2021.07.027.0,393.00006,380.1881,-0.711451,0.63835615,0.0,9.733647,1.0
2021.07.06.0,324.00003,318.23016,-0.6287349,0.44657534,0.0,9.76319,0.0
2021.05.024.0,530.0001,414.14612,-0.3247307,0.32054794,9.0,9.667766,0.0
2021.010.022.0,130.00003,98.65129,-0.5968521,0.07397261,1660.0,9.729908,1.0
2021.010.022.0,835.0,867.8595,0.06381488,0.4,0.0,9.721366,1.0
2021.010.022.0,96.0,112.691414,-1.3324511,0.64931506,0.0,9.715651,0.0
2021.012.024.0,82.0,127.40787,-1.072662,0.15068494,79.0,9.793784,1.0
2021.05.03.0,319.0,438.58026,-0.43345118,0.3808219,4.0,9.74367,0.0
2021.09.030.0,1710.0,1732.1918,0.7308973,0.2109589,0.0,9.72669,0.0
2021.01.022.0,141.00002,167.50124,-0.7166242,0.15068494,1023.0,9.683339,0.0
2021.05.024.0,82.0,95.194214,-1.0691336,0.071232885,1596.0,9.696279,1.0
2021.05.024.0,65.000015,68.09218,-1.5381533,0.569863,0.0,9.654449,0.0
2021.04.09.0,51.0,56.613705,-1.6898311,0.43835616,0.0,9.70186,1.0
2021.07.06.0,94.000015,91.56978,-0.90480167,0.12054794,142.0,9.77985,0.0
2021.08.017.0,1219.9999,951.56775,0.12758148,0.58082193,0.0,9.709964,1.0
2021.04.09.0,5.4,6.4309845,-2.5008073,0.1890411,0.0,9.730621,1.0
2021.012.03.0,1710.0,1642.26,2.7730799,0.035616443,0.0,9.781602,0.0
2021.07.027.0,85.0,76.98644,-1.4992563,0.63835615,0.0,9.733647,0.0
2021.09.030.0,319.0,351.83826,-0.45292175,0.2109589,4.0,9.72669,0.0
2021.05.03.0,7.100001,5.8267217,-2.2639983,0.05479452,58.0,9.774005,1.0
2021.012.024.0,115.99999,100.26978,-1.15761,0.47671232,2.0,9.783013,0.0
2021.05.03.0,243.00003,377.03455,-0.08351326,0.13150683,65.0,9.77087,0.0
2021.09.07.0,89.00001,172.50996,-0.24615335,0.024657533,6151.0,9.769728,0.0
2021.01.022.0,16.0,12.752858,-1.8504382,0.07397261,962.99994,9.6883745,1.0
2021.08.017.0,294.00006,156.70966,-0.37126213,0.08219178,512.0,9.720646,1.0
2021.06.015.0,5.5000005,7.011337,-2.10635,0.10958904,0.0,9.747067,0.0
2021.02.023.0,2.0,1.1323739,-2.6695132,0.0630137,0.0,9.704122,1.0
2021.012.03.0,5.200001,3.0939088,-1.8129085,0.035616443,1247.0,9.781602,0.0
2021.01.022.0,85.999985,77.566986,-1.4590058,0.4,37.0,9.670672,1.0
2021.09.030.0,13.500001,13.433148,-1.9634838,0.13424657,78.0,9.728479,0.0
2021.012.024.0,5.200001,10.172023,-2.2243297,0.07397261,401.0,9.795568,1.0
2021.07.06.0,1180.0001,1116.5568,0.2789681,0.44657534,0.0,9.76319,0.0
2021.010.022.0,182.99997,188.07831,-0.70578146,0.15068494,74.0,9.72836,1.0
2021.07.06.0,23.499996,23.49784,-1.8142066,0.12054794,0.0,9.77985,1.0
2021.07.027.0,1880.0002,2030.198,0.76399136,0.3890411,0.0,9.741792,0.0
2021.09.07.0,66.00001,76.693726,-0.7824626,0.024657533,3351.0,9.769728,1.0
2021.012.024.0,1000.0001,749.1673,1.2634962,0.07397261,0.0,9.795568,0.0
2021.09.07.0,310.99997,427.01575,-0.07073754,0.12054794,230.0,9.76612,0.0
2021.06.015.0,55.999992,60.726055,-1.630037,0.51232874,0.0,9.714867,0.0
2021.09.030.0,570.0,394.51807,0.77248836,0.057534248,0.0,9.730502,1.0
2021.09.07.0,2270.0002,2328.7947,1.0899532,0.2739726,0.0,9.761579,0.0
2021.05.024.0,98.000015,35.602135,-0.86524326,0.071232885,1916.0,9.696279,0.0
2021.01.022.0,25.999998,27.493118,-1.7929679,0.15068494,20.0,9.683339,1.0
2021.011.012.0,1.3000002,1.1797041,-2.3223395,0.01643835,390.0,9.76824,1.0
2021.07.06.0,2189.9995,2050.9993,2.1043997,0.04383561,0.0,9.792444,0.0
2021.02.023.0,545.0001,456.4144,0.32071257,0.0630137,0.0,9.704122,0.0
2021.012.024.0,21.500002,32.853203,-1.9140128,0.22739726,4.0,9.790207,1.0
2021.09.07.0,33.000004,64.651855,-1.3214383,0.12054794,233.0,9.76612,0.0
2021.05.024.0,76.99999,63.008614,-1.1915071,0.16712329,21.0,9.689117,0.0
2021.02.023.0,1939.9998,1950.3344,0.55132866,0.56164384,0.0,9.666055,0.0
2021.07.027.0,82.999985,88.8588,-1.1949459,0.13972603,12.0,9.748178,1.0
2021.04.09.0,669.9999,766.35425,0.67472374,0.11232877,0.0,9.734181,0.0
2021.012.03.0,334.99994,358.96948,-0.77178216,0.53424656,0.0,9.7648,1.0
2021.02.023.0,267.00003,186.93448,-0.25339872,0.0630137,3352.0,9.704122,0.0
2021.08.017.0,23.0,26.65358,-1.9994932,0.58082193,45.0,9.709964,0.0
2021.012.03.0,1210.0002,1080.7538,0.16987705,0.53424656,0.0,9.7648,0.0
