timestamp,true_price,estimated_price,strike_price,time_to_maturity,volume,underlying_price
2021.09.027.0,137.0,113.163956,16800.0,0.07123287,2107.0,17250.0
2021.09.028.0,172.0,99.26633,16800.0,0.06301369,1392.0,17292.0
2021.09.024.0,51.0,50.394653,20400.0,0.47671235,0.0,16872.0
2021.09.027.0,50.0,49.69867,20400.0,0.47397262,0.0,17053.0
2021.09.028.0,45.0,48.898865,20400.0,0.46575344,0.0,17063.0
2021.09.024.0,25.5,18.970032,15300.0,0.0739726,112.0,17080.0
2021.09.027.0,22.0,17.243317,15300.0,0.07123287,35.0,17250.0
2021.09.028.0,24.5,14.119812,15300.0,0.06301369,117.999985,17292.0
2021.09.024.0,37.0,28.187134,15600.0,0.0739726,465.0,17080.0
2021.09.027.0,30.0,24.997314,15600.0,0.07123287,390.0,17250.0
2021.09.028.0,36.0,20.284485,15600.0,0.06301369,312.0,17292.0
2021.09.024.0,212.0,169.43654,17000.0,0.0739726,2254.0,17080.0
2021.09.027.0,185.0,152.97224,17000.0,0.07123287,2187.0,17250.0
2021.09.028.0,228.0,128.74945,17000.0,0.06301369,2470.0,17292.0
2021.09.024.0,32.0,10.431122,15500.0,0.0739726,681.0,17080.0
2021.09.027.0,27.0,6.2419434,15500.0,0.07123287,1377.0,17250.0
2021.09.028.0,28.5,2.1419678,15500.0,0.06301369,493.0,17292.0
2021.09.024.0,43.0,34.303345,15700.0,0.0739726,383.0,17080.0
2021.09.027.0,34.0,30.910248,15700.0,0.07123287,657.0,17250.0
2021.09.028.0,40.0,25.70868,15700.0,0.06301369,228.0,17292.0
2021.09.024.0,84.0,69.37842,16300.0,0.0739726,1122.0,17080.0
2021.09.027.0,71.0,63.94301,16300.0,0.07123287,1039.0,17250.0
2021.09.028.0,86.0,53.533417,16300.0,0.06301369,1124.0,17292.0
2021.09.024.0,110.0,67.354385,16500.0,0.0739726,2488.0,17080.0
2021.09.027.0,91.0,60.180527,16500.0,0.07123287,1855.0,17250.0
2021.09.028.0,114.0,50.64975,16500.0,0.06301369,1040.0,17292.0
2021.09.024.0,124.0,93.385666,16600.0,0.0739726,2373.0,17080.0
2021.09.027.0,106.0,85.48654,16600.0,0.07123287,1839.0,17250.0
2021.09.028.0,131.0,72.26143,16600.0,0.06301369,1378.0,17292.0
2021.09.024.0,461.0,398.45197,17000.0,0.0739726,0.0,17080.0
2021.09.027.0,475.0,435.0898,17000.0,0.07123287,0.0,17250.0
2021.09.028.0,402.0,519.5147,17000.0,0.06301369,0.0,17292.0
2021.09.024.0,915.0,818.78644,17000.0,0.47671235,0.0,16872.0
2021.09.027.0,935.0,855.1405,17000.0,0.47397262,0.0,17053.0
2021.09.028.0,835.0,922.40137,17000.0,0.46575344,0.0,17063.0
2021.09.024.0,129.0,115.65558,19400.0,0.47671235,0.0,16872.0
2021.09.027.0,131.0,115.883606,19400.0,0.47397262,0.0,17053.0
2021.09.028.0,121.0,117.69,19400.0,0.46575344,0.0,17063.0
2021.09.024.0,6.899994,-16.056824,13800.0,0.0739726,1681.0,17080.0
2021.09.027.0,6.200012,-18.847198,13800.0,0.07123287,894.0,17250.0
2021.09.028.0,4.5,-21.037415,13800.0,0.06301369,901.0,17292.0
2021.09.024.0,8.600006,-8.873749,14000.0,0.0739726,75.0,17080.0
2021.09.027.0,7.899994,-10.1692505,14000.0,0.07123287,21.0,17250.0
2021.09.028.0,4.899994,-11.231079,14000.0,0.06301369,25.0,17292.0
2021.09.024.0,9.0,-8.566803,14100.0,0.0739726,1870.0,17080.0
2021.09.027.0,7.600006,-11.022369,14100.0,0.07123287,57.000015,17250.0
2021.09.028.0,8.0,-12.841736,14100.0,0.06301369,8.0,17292.0
2021.09.024.0,11.0,-4.7829285,14300.0,0.0739726,1265.0,17080.0
2021.09.027.0,9.5,-7.0278015,14300.0,0.07123287,30.0,17250.0
2021.09.028.0,9.0,-9.062622,14300.0,0.06301369,46.0,17292.0
2021.09.024.0,11.0,-0.83807373,14400.0,0.0739726,234.0,17080.0
2021.09.027.0,10.5,-2.5674438,14400.0,0.07123287,55.0,17250.0
2021.09.028.0,11.0,-4.4150085,14400.0,0.06301369,33.0,17292.0
2021.09.024.0,76.0,56.934753,16200.0,0.0739726,1244.0,17080.0
2021.09.027.0,64.0,50.834473,16200.0,0.07123287,1197.0,17250.0
2021.09.028.0,80.0,40.8898,16200.0,0.06301369,1128.0,17292.0
2021.09.024.0,4.100006,-0.9003601,18900.0,0.0739726,83.0,17080.0
2021.09.027.0,3.0,0.07296753,18900.0,0.07123287,6.0,17250.0
2021.09.028.0,3.399994,1.6360779,18900.0,0.06301369,25.0,17292.0
2021.09.024.0,62.0,38.333435,14600.0,0.15068494,1.0,17041.0
2021.09.027.0,55.0,42.49286,14600.0,0.14794521,37.0,17215.0
2021.09.028.0,63.0,43.750763,14600.0,0.13972603,8.0,17262.0
2021.09.024.0,66.0,51.88919,14700.0,0.15068494,0.0,17041.0
2021.09.027.0,64.0,51.683014,14700.0,0.14794521,5.0,17215.0
2021.09.028.0,68.0,46.67801,14700.0,0.13972603,3.0,17262.0
2021.09.024.0,74.0,58.82776,14900.0,0.15068494,3.0,17041.0
2021.09.027.0,73.0,59.020325,14900.0,0.14794521,1.0,17215.0
2021.09.028.0,78.0,53.985657,14900.0,0.13972603,24.0,17262.0
2021.09.024.0,85.0,65.106094,15200.0,0.15068494,4.0,17041.0
2021.09.027.0,88.0,69.11977,15200.0,0.14794521,51.0,17215.0
2021.09.028.0,102.0,69.52055,15200.0,0.13972603,4.0,17262.0
2021.09.024.0,101.0,80.31766,15300.0,0.15068494,5.0,17041.0
2021.09.027.0,96.0,82.37094,15300.0,0.14794521,43.0,17215.0
2021.09.028.0,104.0,77.73657,15300.0,0.13972603,5.0,17262.0
2021.09.024.0,130.0,86.9897,15600.0,0.15068494,4.0,17041.0
2021.09.027.0,121.0,93.88118,15600.0,0.14794521,50.0,17215.0
2021.09.028.0,135.0,96.582275,15600.0,0.13972603,9.0,17262.0
2021.09.024.0,172.0,141.70529,16000.0,0.15068494,13.0,17041.0
2021.09.027.0,161.0,149.99948,16000.0,0.14794521,28.0,17215.0
2021.09.028.0,186.0,143.20303,16000.0,0.13972603,28.0,17262.0
2021.09.024.0,193.0,139.03207,16100.0,0.15068494,52.0,17041.0
2021.09.027.0,174.0,150.21039,16100.0,0.14794521,335.0,17215.0
2021.09.028.0,231.0,151.02803,16100.0,0.13972603,6.0,17262.0
2021.09.024.0,208.0,152.37332,16200.0,0.15068494,41.0,17041.0
2021.09.027.0,193.0,169.35773,16200.0,0.14794521,23.0,17215.0
2021.09.028.0,225.0,170.3596,16200.0,0.13972603,19.0,17262.0
2021.09.024.0,271.0,247.822,17600.0,0.15068494,9.0,17041.0
2021.09.027.0,270.0,252.8025,17600.0,0.14794521,38.0,17215.0
2021.09.028.0,241.0,272.2086,17600.0,0.13972603,23.0,17262.0
2021.09.024.0,185.0,179.11195,17800.0,0.15068494,6.0,17041.0
2021.09.027.0,200.0,182.53593,17800.0,0.14794521,11.0,17215.0
2021.09.028.0,152.0,195.15184,17800.0,0.13972603,13.0,17262.0
2021.09.024.0,155.0,149.94833,17900.0,0.15068494,6.0,17041.0
2021.09.027.0,156.0,152.75337,17900.0,0.14794521,180.0,17215.0
2021.09.028.0,137.0,160.58517,17900.0,0.13972603,54.0,17262.0
2021.09.024.0,10.5,-4.0876465,19400.0,0.15068494,0.0,17041.0
2021.09.027.0,10.0,-0.61831665,19400.0,0.14794521,2.0,17215.0
2021.09.028.0,9.5,2.5757751,19400.0,0.13972603,1.0,17262.0
2021.09.024.0,139.0,105.06065,13000.0,0.47671235,5.0,16872.0
2021.09.027.0,133.0,105.47589,13000.0,0.47397262,12.0,17053.0
2021.09.028.0,135.0,104.098816,13000.0,0.46575344,3.0,17063.0
2021.09.024.0,134.0,115.18411,13200.0,0.47671235,1.0,16872.0
2021.09.027.0,141.0,114.87491,13200.0,0.47397262,6.0,17053.0
2021.09.028.0,150.0,113.10669,13200.0,0.46575344,1.0,17063.0
2021.09.024.0,7.399994,-10.118195,13900.0,0.0739726,560.0,17080.0
2021.09.027.0,6.899994,-11.736816,13900.0,0.07123287,10.0,17250.0
2021.09.028.0,6.0,-12.966553,13900.0,0.06301369,210.0,17292.0
2021.09.024.0,9.5,-5.748749,14200.0,0.0739726,1102.0,17080.0
2021.09.027.0,8.0,-7.8358154,14200.0,0.07123287,79.0,17250.0
2021.09.028.0,7.799988,-9.755859,14200.0,0.06301369,1.0,17292.0
2021.09.024.0,391.0,321.6475,17100.0,0.0739726,1821.0,17080.0
2021.09.027.0,401.0,338.32965,17100.0,0.07123287,0.0,17250.0
2021.09.028.0,335.0,411.09232,17100.0,0.06301369,0.0,17292.0
2021.09.024.0,37.5,25.919159,13800.0,0.15068494,42.0,17041.0
2021.09.027.0,36.0,24.070343,13800.0,0.14794521,14.0,17215.0
2021.09.028.0,36.5,19.987976,13800.0,0.13972603,32.0,17262.0
2021.09.024.0,71.0,55.739716,14800.0,0.15068494,7.0,17041.0
2021.09.027.0,66.0,55.626617,14800.0,0.14794521,42.0,17215.0
2021.09.028.0,84.0,50.306183,14800.0,0.13972603,56.000015,17262.0
2021.09.024.0,147.0,117.84648,15800.0,0.15068494,5.0,17041.0
2021.09.027.0,137.0,123.6431,15800.0,0.14794521,46.0,17215.0
2021.09.028.0,158.0,118.65051,15800.0,0.13972603,30.0,17262.0
2021.09.024.0,246.0,196.3469,16400.0,0.15068494,241.0,17041.0
2021.09.027.0,221.0,211.73982,16400.0,0.14794521,82.0,17215.0
2021.09.028.0,260.0,204.66174,16400.0,0.13972603,196.0,17262.0
2021.09.024.0,107.0,81.55609,18100.0,0.15068494,30.0,17041.0
2021.09.027.0,107.0,94.268616,18100.0,0.14794521,36.0,17215.0
2021.09.028.0,95.0,106.936874,18100.0,0.13972603,45.0,17262.0
2021.09.024.0,17.0,1.1138,19000.0,0.15068494,12.0,17041.0
2021.09.027.0,18.0,6.4569397,19000.0,0.14794521,11.0,17215.0
2021.09.028.0,16.5,10.915741,19000.0,0.13972603,50.0,17262.0
2021.09.024.0,41.0,30.34314,14000.0,0.15068494,34.0,17041.0
2021.09.027.0,39.5,28.950592,14000.0,0.14794521,6.0,17215.0
2021.09.028.0,53.0,24.644806,14000.0,0.13972603,4.0,17262.0
2021.09.024.0,56.0,43.95276,14500.0,0.15068494,4.0,17041.0
2021.09.027.0,53.0,43.606903,14500.0,0.14794521,2.0,17215.0
2021.09.028.0,59.0,39.172913,14500.0,0.13972603,2.0,17262.0
2021.09.024.0,225.0,181.07178,16300.0,0.15068494,116.000015,17041.0
2021.09.027.0,210.0,196.1972,16300.0,0.14794521,5.0,17215.0
2021.09.028.0,253.0,190.393,16300.0,0.13972603,19.0,17262.0
2021.09.024.0,135.0,121.04367,18000.0,0.15068494,143.0,17041.0
2021.09.027.0,140.0,126.480545,18000.0,0.14794521,33.0,17215.0
2021.09.028.0,104.0,134.72598,18000.0,0.13972603,30.0,17262.0
2021.09.024.0,8.799988,-6.4060974,19700.0,0.15068494,1.0,17041.0
2021.09.027.0,5.399994,-4.0907288,19700.0,0.14794521,0.0,17215.0
2021.09.028.0,6.399994,-1.34906,19700.0,0.13972603,0.0,17262.0
2021.09.024.0,27.5,30.385406,21000.0,0.47671235,0.0,16872.0
2021.09.027.0,27.5,29.566956,21000.0,0.47397262,0.0,17053.0
2021.09.028.0,37.0,28.530182,21000.0,0.46575344,10.0,17063.0
2021.09.024.0,108.0,96.5829,19600.0,0.47671235,0.0,16872.0
2021.09.027.0,109.0,96.88454,19600.0,0.47397262,0.0,17053.0
2021.09.028.0,82.0,97.910355,19600.0,0.46575344,0.0,17063.0
2021.09.024.0,241.0,249.77626,17100.0,0.0739726,0.0,17080.0
2021.09.027.0,215.0,241.03429,17100.0,0.07123287,864.0,17250.0
2021.09.028.0,265.0,204.527,17100.0,0.06301369,748.0,17292.0
2021.09.024.0,275.0,262.90244,17200.0,0.0739726,0.0,17080.0
2021.09.027.0,249.0,245.66913,17200.0,0.07123287,2498.0,17250.0
2021.09.028.0,304.0,209.01291,17200.0,0.06301369,826.0,17292.0
2021.09.024.0,1.2999878,-12.304779,19600.0,0.0739726,0.0,17080.0
2021.09.027.0,1.5,-7.615326,19600.0,0.07123287,0.0,17250.0
2021.09.028.0,1.0,-4.8766785,19600.0,0.06301369,0.0,17292.0
2021.09.024.0,48.0,26.175537,14300.0,0.15068494,4.0,17041.0
2021.09.027.0,48.0,29.2193,14300.0,0.14794521,1.0,17215.0
2021.09.028.0,54.0,31.438477,14300.0,0.13972603,0.0,17262.0
2021.09.024.0,81.0,63.104324,15000.0,0.15068494,134.0,17041.0
2021.09.027.0,79.0,63.424255,15000.0,0.14794521,69.0,17215.0
2021.09.028.0,82.0,58.91455,15000.0,0.13972603,15.0,17262.0
2021.09.024.0,88.0,69.3613,15100.0,0.15068494,4.0,17041.0
2021.09.027.0,83.0,70.52472,15100.0,0.14794521,43.0,17215.0
2021.09.028.0,91.0,65.80136,15100.0,0.13972603,0.0,17262.0
2021.09.024.0,161.0,118.851135,15900.0,0.15068494,162.0,17041.0
2021.09.027.0,151.0,126.96797,15900.0,0.14794521,44.0,17215.0
2021.09.028.0,174.0,127.79265,15900.0,0.13972603,2.0,17262.0
2021.09.024.0,257.0,210.5074,16500.0,0.15068494,111.0,17041.0
2021.09.027.0,236.0,226.87811,16500.0,0.14794521,554.0,17215.0
2021.09.028.0,280.0,216.98242,16500.0,0.13972603,189.0,17262.0
2021.09.024.0,336.0,219.69952,16800.0,0.15068494,7.0,17041.0
2021.09.027.0,318.0,243.21457,16800.0,0.14794521,18.0,17215.0
2021.09.028.0,363.0,266.4865,16800.0,0.13972603,11.0,17262.0
2021.09.024.0,405.0,333.97977,17000.0,0.15068494,9.0,17041.0
2021.09.027.0,363.0,367.41742,17000.0,0.14794521,11.0,17215.0
2021.09.028.0,482.0,364.83783,17000.0,0.13972603,18.0,17262.0
2021.09.024.0,360.0,332.58777,17400.0,0.15068494,19.0,17041.0
2021.09.027.0,365.0,340.63812,17400.0,0.14794521,4.0,17215.0
2021.09.028.0,320.0,368.73087,17400.0,0.13972603,5.0,17262.0
2021.09.024.0,321.0,287.37003,17500.0,0.15068494,7.0,17041.0
2021.09.027.0,318.0,294.07117,17500.0,0.14794521,19.0,17215.0
2021.09.028.0,280.0,318.11935,17500.0,0.13972603,29.0,17262.0
2021.09.024.0,225.0,205.13507,17700.0,0.15068494,171.0,17041.0
2021.09.027.0,241.0,211.032,17700.0,0.14794521,16.0,17215.0
2021.09.028.0,202.0,230.1624,17700.0,0.13972603,73.999985,17262.0
2021.09.024.0,13.0,-0.1722107,19200.0,0.15068494,10.0,17041.0
2021.09.027.0,13.0,3.2878723,19200.0,0.14794521,13.0,17215.0
2021.09.028.0,12.0,7.2741394,19200.0,0.13972603,11.0,17262.0
2021.09.024.0,11.0,-10.949585,19300.0,0.15068494,0.0,17041.0
2021.09.027.0,11.5,-2.4607239,19300.0,0.14794521,2.0,17215.0
2021.09.028.0,10.5,1.3649902,19300.0,0.13972603,0.0,17262.0
2021.09.024.0,6.0,-14.69455,21400.0,0.22739726,0.0,17015.0
2021.09.027.0,3.399994,-11.761871,21400.0,0.22465754,0.0,17179.0
2021.09.028.0,2.0,-9.916107,21400.0,0.21643835,0.0,17226.0
2021.09.024.0,41.5,43.004486,20600.0,0.47671235,1.0,16872.0
2021.09.027.0,41.0,41.994263,20600.0,0.47397262,0.0,17053.0
2021.09.028.0,42.0,40.66266,20600.0,0.46575344,0.0,17063.0
2021.09.024.0,0.7999878,-6.5404053,19700.0,0.0739726,103.999985,17080.0
2021.09.027.0,1.2000122,-5.061859,19700.0,0.07123287,30.0,17250.0
2021.09.028.0,1.0,-3.384674,19700.0,0.06301369,0.0,17292.0
2021.09.024.0,40.0,27.759338,13900.0,0.15068494,18.0,17041.0
2021.09.027.0,37.5,26.03595,13900.0,0.14794521,2.0,17215.0
2021.09.028.0,41.0,21.850739,13900.0,0.13972603,0.0,17262.0
2021.09.024.0,281.0,218.20642,16600.0,0.15068494,245.0,17041.0
2021.09.027.0,276.0,238.60905,16600.0,0.14794521,416.0,17215.0
2021.09.028.0,322.0,236.21744,16600.0,0.13972603,93.0,17262.0
2021.09.024.0,86.0,46.273834,18200.0,0.15068494,12.0,17041.0
2021.09.027.0,90.0,59.74475,18200.0,0.14794521,22.0,17215.0
2021.09.028.0,82.0,73.67996,18200.0,0.13972603,12.0,17262.0
2021.09.024.0,76.0,36.72415,18300.0,0.15068494,46.0,17041.0
2021.09.027.0,71.0,44.486023,18300.0,0.14794521,13.0,17215.0
2021.09.028.0,63.0,55.735687,18300.0,0.13972603,6.0,17262.0
2021.09.024.0,63.0,25.03891,18400.0,0.15068494,4.0,17041.0
2021.09.027.0,59.999985,34.13144,18400.0,0.14794521,13.0,17215.0
2021.09.028.0,43.0,44.09442,18400.0,0.13972603,31.0,17262.0
2021.09.024.0,51.0,27.76715,18500.0,0.15068494,26.0,17041.0
2021.09.027.0,46.0,33.618286,18500.0,0.14794521,32.0,17215.0
2021.09.028.0,42.5,38.871582,18500.0,0.13972603,12.0,17262.0
2021.09.024.0,610.0,631.7179,17200.0,0.22739726,0.0,17015.0
2021.09.027.0,595.0,652.20544,17200.0,0.22465754,0.0,17179.0
2021.09.028.0,640.0,628.6631,17200.0,0.21643835,69.0,17226.0
2021.09.024.0,156.0,127.22864,13400.0,0.47671235,0.0,16872.0
2021.09.027.0,154.0,127.565125,13400.0,0.47397262,0.0,17053.0
2021.09.028.0,165.0,125.72528,13400.0,0.46575344,0.0,17063.0
2021.09.024.0,408.0,373.70578,15400.0,0.47671235,0.0,16872.0
2021.09.027.0,375.0,380.86148,15400.0,0.47397262,0.0,17053.0
2021.09.028.0,424.0,372.1191,15400.0,0.46575344,1.0,17063.0
2021.09.024.0,62.0,59.013092,20200.0,0.47671235,0.0,16872.0
2021.09.027.0,59.999985,58.400574,20200.0,0.47397262,0.0,17053.0
2021.09.028.0,53.0,57.84964,20200.0,0.46575344,0.0,17063.0
2021.09.024.0,322.0,321.96222,17300.0,0.0739726,0.0,17080.0
2021.09.027.0,289.0,324.89343,17300.0,0.07123287,0.0,17250.0
2021.09.028.0,350.0,303.1171,17300.0,0.06301369,0.0,17292.0
2021.09.024.0,368.0,368.85376,17400.0,0.0739726,0.0,17080.0
2021.09.027.0,337.0,375.9928,17400.0,0.07123287,0.0,17250.0
2021.09.028.0,402.0,352.6247,17400.0,0.06301369,0.0,17292.0
2021.09.024.0,2.100006,-3.147766,19300.0,0.0739726,0.0,17080.0
2021.09.027.0,2.2999878,-1.8748779,19300.0,0.07123287,0.0,17250.0
2021.09.028.0,1.5,-0.5360718,19300.0,0.06301369,7.0,17292.0
2021.09.024.0,106.0,76.944534,15400.0,0.15068494,0.0,17041.0
2021.09.027.0,102.0,80.9633,15400.0,0.14794521,21.0,17215.0
2021.09.028.0,112.0,80.91991,15400.0,0.13972603,6.0,17262.0
2021.09.024.0,119.0,94.6772,15500.0,0.15068494,5.0,17041.0
2021.09.027.0,108.0,97.377975,15500.0,0.14794521,33.0,17215.0
2021.09.028.0,121.0,92.15997,15500.0,0.13972603,47.0,17262.0
2021.09.024.0,40.0,18.542633,18600.0,0.15068494,42.0,17041.0
2021.09.027.0,39.0,24.004486,18600.0,0.14794521,10.0,17215.0
2021.09.028.0,34.0,29.123169,18600.0,0.13972603,7.0,17262.0
2021.09.024.0,5.5,-17.811646,20100.0,0.15068494,1.0,17041.0
2021.09.027.0,2.0,-11.926086,20100.0,0.14794521,0.0,17215.0
2021.09.028.0,4.600006,-8.313507,20100.0,0.13972603,0.0,17262.0
2021.09.024.0,132.0,100.16113,15700.0,0.15068494,0.0,17041.0
2021.09.027.0,130.0,108.950806,15700.0,0.14794521,25.0,17215.0
2021.09.028.0,150.0,108.68971,15700.0,0.13972603,46.0,17262.0
2021.09.024.0,304.0,229.55399,16700.0,0.15068494,0.0,17041.0
2021.09.027.0,285.0,250.74191,16700.0,0.14794521,64.0,17215.0
2021.09.028.0,346.0,256.35208,16700.0,0.13972603,50.0,17262.0
2021.09.024.0,461.0,317.76862,17200.0,0.15068494,0.0,17041.0
2021.09.027.0,436.0,358.92773,17200.0,0.14794521,383.0,17215.0
2021.09.028.0,493.0,404.6396,17200.0,0.13972603,90.0,17262.0
2021.09.024.0,420.0,375.33783,17300.0,0.15068494,30.0,17041.0
2021.09.027.0,420.0,395.8305,17300.0,0.14794521,32.0,17215.0
2021.09.028.0,364.0,436.16415,17300.0,0.13972603,16.0,17262.0
2021.09.024.0,32.0,-3.4154053,18700.0,0.15068494,3.0,17041.0
2021.09.027.0,29.0,2.9788208,18700.0,0.14794521,2.0,17215.0
2021.09.028.0,28.0,12.833069,18700.0,0.13972603,3.0,17262.0
2021.09.024.0,15.0,7.9577637,19100.0,0.15068494,0.0,17041.0
2021.09.027.0,15.5,9.897614,19100.0,0.14794521,1.0,17215.0
2021.09.028.0,13.0,11.854828,19100.0,0.13972603,0.0,17262.0
2021.09.024.0,4.899994,-14.417633,20200.0,0.15068494,1.0,17041.0
2021.09.027.0,1.6000061,-11.226044,20200.0,0.14794521,5.0,17215.0
2021.09.028.0,4.299988,-7.40979,20200.0,0.13972603,0.0,17262.0
2021.09.024.0,46.5,25.408417,14200.0,0.15068494,0.0,17041.0
2021.09.027.0,44.5,27.754547,14200.0,0.14794521,1.0,17215.0
2021.09.028.0,52.0,29.475372,14200.0,0.13972603,0.0,17262.0
2021.09.024.0,21.0,20.374603,21400.0,0.47671235,0.0,16872.0
2021.09.027.0,24.5,20.013336,21400.0,0.47397262,0.0,17053.0
2021.09.028.0,27.5,19.689209,21400.0,0.46575344,0.0,17063.0
2021.09.024.0,440.0,287.13046,17100.0,0.15068494,0.0,17041.0
2021.09.027.0,409.0,322.8342,17100.0,0.14794521,4.0,17215.0
2021.09.028.0,505.0,370.6314,17100.0,0.13972603,30.0,17262.0
2021.09.024.0,254.0,216.72592,14400.0,0.47671235,0.0,16872.0
2021.09.027.0,240.0,218.63443,14400.0,0.47397262,0.0,17053.0
2021.09.028.0,266.0,215.68988,14400.0,0.46575344,0.0,17063.0
2021.09.024.0,350.0,233.24513,16900.0,0.15068494,3.0,17041.0
2021.09.027.0,329.0,238.07843,16900.0,0.14794521,2.0,17215.0
2021.09.028.0,400.0,252.46318,16900.0,0.13972603,9.0,17262.0
2021.09.024.0,505.0,493.63474,17300.0,0.15068494,0.0,17041.0
2021.09.027.0,478.0,525.8542,17300.0,0.14794521,0.0,17215.0
2021.09.028.0,540.0,508.5436,17300.0,0.13972603,0.0,17262.0
2021.09.024.0,26.0,5.375305,18800.0,0.15068494,4.0,17041.0
2021.09.027.0,23.5,10.583038,18800.0,0.14794521,1.0,17215.0
2021.09.028.0,23.5,15.522461,18800.0,0.13972603,20.0,17262.0
2021.09.024.0,9.899994,-3.2132263,19600.0,0.15068494,0.0,17041.0
2021.09.027.0,6.799988,-1.3716125,19600.0,0.14794521,1.0,17215.0
2021.09.028.0,7.0,0.8968506,19600.0,0.13972603,0.0,17262.0
2021.09.024.0,6.899994,-6.484894,19900.0,0.15068494,0.0,17041.0
2021.09.027.0,3.2999878,-4.946167,19900.0,0.14794521,0.0,17215.0
2021.09.028.0,5.399994,-2.4891968,19900.0,0.13972603,0.0,17262.0
2021.09.024.0,52.0,44.38336,14400.0,0.15068494,1.0,17041.0
2021.09.027.0,52.0,31.629456,14400.0,0.14794521,20.0,17215.0
2021.09.028.0,57.0,32.676086,14400.0,0.13972603,20.0,17262.0
2021.09.024.0,22.0,-5.693512,18900.0,0.15068494,6.0,17041.0
2021.09.027.0,20.5,3.4896545,18900.0,0.14794521,1.0,17215.0
2021.09.028.0,18.0,9.437256,18900.0,0.13972603,7.0,17262.0
2021.09.024.0,8.600006,-9.942383,19500.0,0.15068494,0.0,17041.0
2021.09.027.0,8.600006,-5.322418,19500.0,0.14794521,2.0,17215.0
2021.09.028.0,8.100006,-1.0944519,19500.0,0.13972603,8.0,17262.0
2021.09.024.0,7.799988,-3.797058,19800.0,0.15068494,0.0,17041.0
2021.09.027.0,4.200012,-2.2768555,19800.0,0.14794521,0.0,17215.0
2021.09.028.0,5.899994,-0.74957275,19800.0,0.13972603,0.0,17262.0
2021.09.024.0,700.0,724.1554,17400.0,0.22739726,0.0,17015.0
2021.09.027.0,685.0,755.3503,17400.0,0.22465754,0.0,17179.0
2021.09.028.0,725.0,739.2513,17400.0,0.21643835,0.0,17226.0
2021.09.024.0,930.0,983.78296,17200.0,0.47671235,0.0,16872.0
2021.09.027.0,915.0,1019.7273,17200.0,0.47397262,0.0,17053.0
2021.09.028.0,965.0,1005.4645,17200.0,0.46575344,0.0,17063.0
2021.09.024.0,308.0,269.11545,14800.0,0.47671235,0.0,16872.0
2021.09.027.0,287.0,272.68094,14800.0,0.47397262,0.0,17053.0
2021.09.028.0,321.0,269.36075,14800.0,0.46575344,0.0,17063.0
2021.09.024.0,815.0,752.23303,16700.0,0.15068494,0.0,17041.0
2021.09.027.0,840.0,780.5146,16700.0,0.14794521,0.0,17215.0
2021.09.028.0,760.0,857.74036,16700.0,0.13972603,0.0,17262.0
2021.09.024.0,665.0,574.4972,16900.0,0.15068494,0.0,17041.0
2021.09.027.0,695.0,615.47797,16900.0,0.14794521,0.0,17215.0
2021.09.028.0,620.0,697.03125,16900.0,0.13972603,0.0,17262.0
2021.09.024.0,605.0,540.7455,17000.0,0.15068494,0.0,17041.0
2021.09.027.0,625.0,557.10986,17000.0,0.14794521,0.0,17215.0
2021.09.028.0,555.0,610.66034,17000.0,0.13972603,0.0,17262.0
2021.09.024.0,540.0,451.72247,17100.0,0.15068494,120.0,17041.0
2021.09.027.0,560.0,480.555,17100.0,0.14794521,0.0,17215.0
2021.09.028.0,491.0,548.6816,17100.0,0.13972603,0.0,17262.0
2021.09.027.0,498.0,427.77377,17200.0,0.14794521,0.0,17215.0
2021.09.028.0,400.0,485.03952,17200.0,0.13972603,0.0,17262.0
2021.09.024.0,605.0,578.45526,16800.0,0.0739726,0.0,17080.0
2021.09.027.0,635.0,605.97266,16800.0,0.07123287,0.0,17250.0
2021.09.028.0,540.0,678.4574,16800.0,0.06301369,0.0,17292.0
2021.09.024.0,525.0,465.8443,16900.0,0.0739726,0.0,17080.0
2021.09.027.0,550.0,507.7478,16900.0,0.07123287,0.0,17250.0
2021.09.028.0,472.0,598.9935,16900.0,0.06301369,0.0,17292.0
2021.09.024.0,745.0,675.2516,16800.0,0.15068494,0.0,17041.0
2021.09.027.0,770.0,697.395,16800.0,0.14794521,0.0,17215.0
2021.09.028.0,690.0,766.08765,16800.0,0.13972603,0.0,17262.0
2021.09.024.0,6.100006,-13.824005,20000.0,0.15068494,0.0,17041.0
2021.09.027.0,2.600006,-10.461487,20000.0,0.14794521,0.0,17215.0
2021.09.028.0,5.0,-6.5692444,20000.0,0.13972603,0.0,17262.0
2021.09.024.0,1180.0,1088.5131,16600.0,0.47671235,0.0,16872.0
2021.09.027.0,1180.0,1110.0421,16600.0,0.47397262,0.0,17053.0
2021.09.028.0,1110.0,1178.42,16600.0,0.46575344,0.0,17063.0
2021.09.024.0,890.0,828.3259,16600.0,0.15068494,0.0,17041.0
2021.09.027.0,920.0,859.38464,16600.0,0.14794521,0.0,17215.0
2021.09.028.0,830.0,944.3589,16600.0,0.13972603,0.0,17262.0
2021.09.024.0,690.0,651.83325,16700.0,0.0739726,0.0,17080.0
2021.09.027.0,705.0,681.9452,16700.0,0.07123287,0.0,17250.0
2021.09.028.0,620.0,767.23346,16700.0,0.06301369,0.0,17292.0
2021.09.024.0,1050.0,996.8694,16400.0,0.15068494,0.0,17041.0
