交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2021/01/20,TXO,202102  ,18200.0000,買權,6,6,3.5,4,39,3.7,185,3.4,4,10.5,3.5,,一般,
2021/01/20,TXO,202102  ,18200.0000,買權,7.9,7.9,7,7,2,-,-,5,7.2,10.5,4.3,,盤後,
2021/01/20,TXO,202102  ,18200.0000,賣權,-,-,-,-,0,2470,0,-,-,-,-,,一般,
2021/01/20,TXO,202102  ,18200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202102  ,18300.0000,買權,2.1,2.1,2.1,2.1,1,2.1,1,1.8,2.9,2.1,2.1,,一般,
2021/01/20,TXO,202102  ,18300.0000,賣權,-,-,-,-,0,2570,0,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,9200.0000,買權,-,-,-,-,0,6460,3,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,9200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,9200.0000,賣權,11,13,10.5,11.5,58,11.5,4794,11,12,303,10,,一般,
2021/01/20,TXO,202103  ,9200.0000,賣權,11,11,10,10,3,-,-,10.5,14.5,303,10,,盤後,
2021/01/20,TXO,202103  ,9400.0000,買權,-,-,-,-,0,6260,0,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,9400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,9400.0000,賣權,13.5,13.5,11,13.5,39,13.5,226,11.5,14,325,11,,一般,
2021/01/20,TXO,202103  ,9400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,9600.0000,買權,-,-,-,-,0,6070,1,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,9600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,9600.0000,賣權,15,15,15,15,1,15,446,12,15,360,11,,一般,
2021/01/20,TXO,202103  ,9600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,9800.0000,買權,-,-,-,-,0,5870,0,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,9800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,9800.0000,賣權,11.5,16,11.5,16,5,15.5,442,11,159,400,11.5,,一般,
2021/01/20,TXO,202103  ,9800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,10000.0000,買權,-,-,-,-,0,5670,57,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,10000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,10000.0000,賣權,16,16.5,13.5,16,66,16,778,14.5,16.5,499,13.5,,一般,
2021/01/20,TXO,202103  ,10000.0000,賣權,15,18.5,15,18.5,2,-,-,14,18.5,499,15,,盤後,
2021/01/20,TXO,202103  ,10200.0000,買權,-,-,-,-,0,5470,0,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,10200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,10200.0000,賣權,17,17,17,17,1,17,106,2.1,118,540,2.1,,一般,
2021/01/20,TXO,202103  ,10200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,10400.0000,買權,-,-,-,-,0,5270,0,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,10400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,10400.0000,賣權,-,-,-,-,0,17.5,319,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,10400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,10600.0000,買權,-,-,-,-,0,5070,1,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,10600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,10600.0000,賣權,17,17.5,17,17,6,18,188,17,161,640,17,,一般,
2021/01/20,TXO,202103  ,10600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,10800.0000,買權,-,-,-,-,0,4870,1,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,10800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,10800.0000,賣權,-,-,-,-,0,18.5,212,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,10800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,11000.0000,買權,-,-,-,-,0,4670,48,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,11000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,11000.0000,賣權,20,20,19.5,19.5,7,19.5,522,19,163,805,18,,一般,
2021/01/20,TXO,202103  ,11000.0000,賣權,20,20,20,20,2,-,-,19.5,25,805,18,,盤後,
2021/01/20,TXO,202103  ,11200.0000,買權,-,-,-,-,0,4470,8,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,11200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,11200.0000,賣權,22,22,22,22,22,22,400,5,164,900,22,,一般,
2021/01/20,TXO,202103  ,11200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,11400.0000,買權,-,-,-,-,0,4280,2,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,11400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,11400.0000,賣權,-,-,-,-,0,25.5,449,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,11400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,11600.0000,買權,-,-,-,-,0,4080,3,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,11600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,11600.0000,賣權,26.5,29,24.5,29,54,29,1686,24,238,820,24,,一般,
2021/01/20,TXO,202103  ,11600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,11800.0000,買權,-,-,-,-,0,3880,20,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,11800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,11800.0000,賣權,27,27,25,25,29,30,275,15,270,800,25,,一般,
2021/01/20,TXO,202103  ,11800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,12000.0000,買權,-,-,-,-,0,3680,68,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,12000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,12000.0000,賣權,27,31,27,31,5,31,1365,25.5,189,1340,25,,一般,
2021/01/20,TXO,202103  ,12000.0000,賣權,26,26,25,25,2,-,-,26,100,1340,25,,盤後,
2021/01/20,TXO,202103  ,12100.0000,買權,-,-,-,-,0,3590,2,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,12100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,12100.0000,賣權,-,-,-,-,0,32.5,61,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,12100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,12200.0000,買權,-,-,-,-,0,3490,26,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,12200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,12200.0000,賣權,29,34,29,34,2,34,448,29,277,1440,29,,一般,
2021/01/20,TXO,202103  ,12200.0000,賣權,32.5,32.5,32.5,32.5,3,-,-,5.7,55,1440,32.5,,盤後,
2021/01/20,TXO,202103  ,12300.0000,買權,-,-,-,-,0,3390,0,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,12300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,12300.0000,賣權,34.5,34.5,34.5,34.5,1,34.5,230,9,288,80,29.5,,一般,
2021/01/20,TXO,202103  ,12300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,12400.0000,買權,-,-,-,-,0,3290,46,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,12400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,12400.0000,賣權,32.5,32.5,32.5,32.5,1,35,322,32,299,1160,32.5,,一般,
2021/01/20,TXO,202103  ,12400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,12500.0000,買權,-,-,-,-,0,3190,0,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,12500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,12500.0000,賣權,38,38,36,36,4,36,164,11,152,111,33,,一般,
2021/01/20,TXO,202103  ,12500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,12600.0000,買權,-,-,-,-,0,3090,96,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,12600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,12600.0000,賣權,39,41,39,40,13,37,1389,12,200,1220,36.5,,一般,
2021/01/20,TXO,202103  ,12600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,12700.0000,買權,-,-,-,-,0,2990,0,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,12700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,12700.0000,賣權,41,41,38,38,38,38,455,12,318,131,38,,一般,
2021/01/20,TXO,202103  ,12700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,12800.0000,買權,2890,2890,2890,2890,2,2890,74,-,2950,2890,131,,一般,
2021/01/20,TXO,202103  ,12800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,12800.0000,賣權,41,41,41,41,31,41,1101,40,60,1370,40,,一般,
2021/01/20,TXO,202103  ,12800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,12900.0000,買權,-,-,-,-,0,2800,0,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,12900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,12900.0000,賣權,-,-,-,-,0,45,62,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,12900.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,13000.0000,買權,-,-,-,-,0,2700,74,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,13000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,13000.0000,賣權,47,52,47,49,18,49,1287,46,299,1380,38,,一般,
2021/01/20,TXO,202103  ,13000.0000,賣權,48.5,48.5,46.5,46.5,4,-,-,46,59,1380,38,,盤後,
2021/01/20,TXO,202103  ,13100.0000,買權,-,-,-,-,0,2610,1,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,13100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,13100.0000,賣權,52,52,50,52,24,52,221,45,68,176,44.5,,一般,
2021/01/20,TXO,202103  ,13100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,13200.0000,買權,-,-,-,-,0,2510,41,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,13200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,13200.0000,賣權,52,56,48.5,56,19,56,192,45,333,1220,48.5,,一般,
2021/01/20,TXO,202103  ,13200.0000,賣權,54,54,54,54,1,-,-,32,78,1220,51,,盤後,
2021/01/20,TXO,202103  ,13300.0000,買權,-,-,-,-,0,2410,0,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,13300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,13300.0000,賣權,61,61,61,61,22,61,152,18.5,120,209,51,,一般,
2021/01/20,TXO,202103  ,13300.0000,賣權,51,56,51,56,6,-,-,48,-,209,51,,盤後,
2021/01/20,TXO,202103  ,13400.0000,買權,2340,2340,2300,2300,3,2320,46,-,-,2340,80,,一般,
2021/01/20,TXO,202103  ,13400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,13400.0000,賣權,60,65,60,65,2,65,148,53,355,1570,55,,一般,
2021/01/20,TXO,202103  ,13400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,13500.0000,買權,-,-,-,-,0,2220,0,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,13500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,13500.0000,賣權,63,70,63,69,7,69,185,64,84,300,63,,一般,
2021/01/20,TXO,202103  ,13500.0000,賣權,69,69,69,69,1,-,-,61,288,300,65,,盤後,
2021/01/20,TXO,202103  ,13600.0000,買權,-,-,-,-,0,2130,948,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,13600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,13600.0000,賣權,73,76,70,74,21,74,158,70,80,1480,62,,一般,
2021/01/20,TXO,202103  ,13600.0000,賣權,68,68,68,68,5,-,-,66,99,1480,62,,盤後,
2021/01/20,TXO,202103  ,13700.0000,買權,-,-,-,-,0,2030,0,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,13700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,13700.0000,賣權,79,83,77,80,9,80,434,75,377,338,77,,一般,
2021/01/20,TXO,202103  ,13700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,13800.0000,買權,1950,1970,1950,1970,2,1940,125,1890,-,2000,42,,一般,
2021/01/20,TXO,202103  ,13800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,13800.0000,賣權,81,90,74,88,30,88,445,82,88,570,74,,一般,
2021/01/20,TXO,202103  ,13800.0000,賣權,86,101,78,98,6,-,-,60,90,570,76,,盤後,
2021/01/20,TXO,202103  ,13900.0000,買權,-,-,-,-,0,1850,1,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,13900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,13900.0000,賣權,90,100,90,91,54,91,364,88,100,445,85,,一般,
2021/01/20,TXO,202103  ,13900.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,14000.0000,買權,1830,1830,1800,1800,12,1750,1095,-,-,1830,30,,一般,
2021/01/20,TXO,202103  ,14000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,14000.0000,賣權,91,110,91,96,123,96,2434,96,107,2000,90,,一般,
2021/01/20,TXO,202103  ,14000.0000,賣權,95,95,90,90,2,-,-,74,90,2000,90,,盤後,
2021/01/20,TXO,202103  ,14100.0000,買權,1730,1730,1730,1730,1,1670,5,-,-,1730,325,,一般,
2021/01/20,TXO,202103  ,14100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,14100.0000,賣權,103,115,103,112,55,112,468,96,120,500,96,,一般,
2021/01/20,TXO,202103  ,14100.0000,賣權,102,102,100,100,4,-,-,90,100,500,96,,盤後,
2021/01/20,TXO,202103  ,14200.0000,買權,-,-,-,-,0,1580,162,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,14200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,14200.0000,賣權,109,124,109,124,12,124,94,118,130,645,105,,一般,
2021/01/20,TXO,202103  ,14200.0000,賣權,110,110,110,110,11,-,-,105,181,645,105,,盤後,
2021/01/20,TXO,202103  ,14300.0000,買權,-,-,-,-,0,1480,4,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,14300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,14300.0000,賣權,120,147,120,130,11,130,176,105,147,560,111,,一般,
2021/01/20,TXO,202103  ,14300.0000,賣權,111,111,111,111,5,-,-,111,-,560,111,,盤後,
2021/01/20,TXO,202103  ,14400.0000,買權,-,-,-,-,0,1400,2049,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,14400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,14400.0000,賣權,140,145,140,142,4,142,48,111,455,740,105,,一般,
2021/01/20,TXO,202103  ,14400.0000,賣權,111,111,111,111,1,-,-,111,-,740,105,,盤後,
2021/01/20,TXO,202103  ,14500.0000,買權,-,-,-,-,0,1320,59,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,14500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,14500.0000,賣權,147,163,145,161,1471,161,841,155,168,550,69,,一般,
2021/01/20,TXO,202103  ,14500.0000,賣權,148,148,142,148,4,-,-,103,-,550,69,,盤後,
2021/01/20,TXO,202103  ,14600.0000,買權,-,-,-,-,0,1230,115,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,14600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,14600.0000,賣權,146,146,146,146,4,173,91,160,195,2350,146,,一般,
2021/01/20,TXO,202103  ,14600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,14700.0000,買權,-,-,-,-,0,1140,9,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,14700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,14700.0000,賣權,180,188,180,187,7,187,58,159,665,800,160,,一般,
2021/01/20,TXO,202103  ,14700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,14800.0000,買權,1120,1170,1060,1060,7,1070,212,12.5,-,1180,5,,一般,
2021/01/20,TXO,202103  ,14800.0000,買權,1170,1170,1170,1170,1,-,-,970,1220,1180,5,,盤後,
2021/01/20,TXO,202103  ,14800.0000,賣權,185,215,185,213,21,213,83,204,695,620,185,,一般,
2021/01/20,TXO,202103  ,14800.0000,賣權,199,199,198,198,8,-,-,164,285,620,192,,盤後,
2021/01/20,TXO,202103  ,14900.0000,買權,-,-,-,-,0,985,108,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,14900.0000,買權,1070,1070,1070,1070,1,-,-,0.6,1230,1070,110,,盤後,
2021/01/20,TXO,202103  ,14900.0000,賣權,205,232,203,232,15,232,247,191,288,535,203,,一般,
2021/01/20,TXO,202103  ,14900.0000,賣權,204,204,204,204,1,-,-,172,304,535,204,,盤後,
2021/01/20,TXO,202103  ,15000.0000,買權,1030,1030,890,890,10,910,617,795,1070,1030,2.2,,一般,
2021/01/20,TXO,202103  ,15000.0000,買權,1000,1000,1000,1000,2,-,-,250,1080,1030,2.2,,盤後,
2021/01/20,TXO,202103  ,15000.0000,賣權,226,276,221,255,68,255,376,252,333,625,221,,一般,
2021/01/20,TXO,202103  ,15000.0000,賣權,239,239,239,239,1,-,-,160,282,625,231,,盤後,
2021/01/20,TXO,202103  ,15100.0000,買權,-,-,-,-,0,835,2,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,15100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,15100.0000,賣權,-,-,-,-,0,281,5,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,15100.0000,賣權,280,280,280,280,1,-,-,200,320,395,244,,盤後,
2021/01/20,TXO,202103  ,15200.0000,買權,-,-,-,-,0,765,49,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,15200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,15200.0000,賣權,319,325,306,310,62,310,143,300,399,600,260,,一般,
2021/01/20,TXO,202103  ,15200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,15300.0000,買權,775,775,685,685,49,705,22,660,715,845,461,,一般,
2021/01/20,TXO,202103  ,15300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,15300.0000,賣權,309,345,309,342,5,350,56,288,460,545,288,,一般,
2021/01/20,TXO,202103  ,15300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,15400.0000,買權,705,735,615,620,49,650,546,610,-,790,1,,一般,
2021/01/20,TXO,202103  ,15400.0000,買權,700,700,700,700,1,-,-,640,-,790,1,,盤後,
2021/01/20,TXO,202103  ,15400.0000,賣權,393,393,393,393,1,393,879,319,885,810,326,,一般,
2021/01/20,TXO,202103  ,15400.0000,賣權,334,343,334,343,4,-,-,188,985,810,326,,盤後,
2021/01/20,TXO,202103  ,15500.0000,買權,640,640,560,560,48,555,10,13,670,640,454,,一般,
2021/01/20,TXO,202103  ,15500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,15500.0000,賣權,372,431,372,400,101,400,117,400,-,565,345,,一般,
2021/01/20,TXO,202103  ,15500.0000,賣權,375,375,363,363,4,-,-,123,-,565,345,,盤後,
2021/01/20,TXO,202103  ,15600.0000,買權,580,600,520,520,80,515,342,470,-,600,31,,一般,
2021/01/20,TXO,202103  ,15600.0000,買權,590,595,585,595,29,-,-,530,715,595,31,,盤後,
2021/01/20,TXO,202103  ,15600.0000,賣權,415,460,415,460,3,460,167,400,1900,865,389,,一般,
2021/01/20,TXO,202103  ,15600.0000,賣權,418,418,418,418,2,-,-,133,1900,865,389,,盤後,
2021/01/20,TXO,202103  ,15700.0000,買權,545,545,465,465,8,465,14,430,-,545,328,,一般,
2021/01/20,TXO,202103  ,15700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,15700.0000,賣權,497,497,497,497,1,510,14,229,600,645,401,,一般,
2021/01/20,TXO,202103  ,15700.0000,賣權,469,469,439,439,2,-,-,143,-,645,401,,盤後,
2021/01/20,TXO,202103  ,15800.0000,買權,470,480,400,400,41,416,167,400,-,525,11,,一般,
2021/01/20,TXO,202103  ,15800.0000,買權,470,470,470,470,1,-,-,448,-,525,11,,盤後,
2021/01/20,TXO,202103  ,15800.0000,賣權,500,540,495,540,42,560,19,162,-,1020,480,,一般,
2021/01/20,TXO,202103  ,15800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,15900.0000,買權,439,439,389,389,23,370,36,209,456,500,233,,一般,
2021/01/20,TXO,202103  ,15900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,15900.0000,賣權,-,-,-,-,0,615,1,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,15900.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,16000.0000,買權,386,400,315,328,66,328,301,315,399,450,18,,一般,
2021/01/20,TXO,202103  ,16000.0000,買權,389,394,377,394,49,-,-,372,400,450,18,,盤後,
2021/01/20,TXO,202103  ,16000.0000,賣權,600,680,600,680,26,670,68,202,-,1070,595,,一般,
2021/01/20,TXO,202103  ,16000.0000,賣權,615,625,610,610,30,-,-,203,755,1070,595,,盤後,
2021/01/20,TXO,202103  ,16100.0000,買權,338,338,294,294,44,294,41,200,-,358,221,,一般,
2021/01/20,TXO,202103  ,16100.0000,買權,340,358,337,358,29,-,-,278,-,358,221,,盤後,
2021/01/20,TXO,202103  ,16100.0000,賣權,-,-,-,-,0,740,20,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,16100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,16200.0000,買權,290,310,245,245,39,245,209,242,1880,360,8,,一般,
2021/01/20,TXO,202103  ,16200.0000,買權,303,303,303,303,1,-,-,288,340,360,8,,盤後,
2021/01/20,TXO,202103  ,16200.0000,賣權,770,770,770,770,1,790,10,242,-,790,695,,一般,
2021/01/20,TXO,202103  ,16200.0000,賣權,725,725,725,725,5,-,-,242,-,790,695,,盤後,
2021/01/20,TXO,202103  ,16300.0000,買權,256,256,220,220,22,220,105,139,775,278,196,,一般,
2021/01/20,TXO,202103  ,16300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,16300.0000,賣權,-,-,-,-,0,865,0,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,16300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,16400.0000,買權,250,250,194,194,9,194,204,190,195,274,17,,一般,
2021/01/20,TXO,202103  ,16400.0000,買權,235,241,235,241,7,-,-,201,-,274,17,,盤後,
2021/01/20,TXO,202103  ,16400.0000,賣權,-,-,-,-,0,935,1,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,16400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,16500.0000,買權,206,206,173,173,13,173,160,103,211,231,110,,一般,
2021/01/20,TXO,202103  ,16500.0000,買權,200,200,200,200,1,-,-,200,235,231,110,,盤後,
2021/01/20,TXO,202103  ,16500.0000,賣權,-,-,-,-,0,1020,0,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,16500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,16600.0000,買權,193,193,143,146,12,146,236,135,146,249,7.9,,一般,
2021/01/20,TXO,202103  ,16600.0000,買權,170,188,170,188,10,-,-,133,190,249,7.9,,盤後,
2021/01/20,TXO,202103  ,16600.0000,賣權,-,-,-,-,0,1090,0,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,16600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,16700.0000,買權,-,-,-,-,0,128,14,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,16700.0000,買權,160,160,160,160,1,-,-,70,-,165,91,,盤後,
2021/01/20,TXO,202103  ,16700.0000,賣權,-,-,-,-,0,1170,0,-,-,-,-,,一般,
2021/01/20,TXO,202103  ,16700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2021/01/20,TXO,202103  ,16800.0000,買權,138,147,105,112,143,112,215,77,299,168,1.5,,一般,
2021/01/20,TXO,202103  ,16800.0000,買權,139,141,139,141,10,-,-,138,295,168,1.5,,盤後,
